underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol,delta,theta,gamma,vega,rho
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,24.0,P,4.3,4.3,4.3,4.3,1,11514,4.2,32977,4.3,17.84,17.84,-0.2966107031960823,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,21.0,C,5.42,5.42,5.42,5.42,1,35580,5.3,35261,5.5,17.84,17.84,-0.1630793105715596,1.6433924328325464,0.630780779787997,-10.75652898314467,0.02302794476298308,3.761821193756358,1.746904320672342
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,70.0,C,0.5,0.5,0.5,0.5,1,24876,0.45,3295,0.5,17.84,17.84,-1.3670521148974957,1.4417088713140689,0.10855554898305386,-4.498035594387805,0.012957980370053895,1.8570199760174289,0.43087068871779255
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,23.0,C,4.65,4.65,4.65,4.65,2,23,4.6,33855,4.7,17.84,17.84,-0.2540510887772864,1.572749063950871,0.5812349864853941,-10.649121560908345,0.02491261843366568,3.89475818497007,1.713001712434544
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,32.5,C,2.49,2.5,2.49,2.5,1020,6534,2.45,43005,2.55,17.84,17.84,-0.5997969621838284,1.4464682157336022,0.39035204958519193,-9.520010491591817,0.026611527235082838,3.826312014239726,1.340623186733544
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,35.0,C,2.2,2.2,2.14,2.15,11,30972,2.1,4504,2.2,17.84,17.84,-0.6739049343375504,1.447296428445766,0.35591408970318655,-9.2198049224848,0.025823809214789346,3.7151767640664612,1.2435216247095173
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,65.0,C,0.6,0.6,0.6,0.6,195,18833,0.55,3241,0.6,17.84,17.84,-1.2929441427437738,1.4411690972794104,0.12651960647793953,-5.0197696881307685,0.014447850164679777,2.069759368462839,0.4969541810028454
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,19.0,C,6.3,6.3,6.3,6.3,3,31157,6.3,16813,6.5,17.84,17.84,-0.0629958520145771,1.730677717169129,0.6801461390020717,-10.736161427625284,0.02072100009710441,3.5647460938957987,1.7469014072298363
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,40.0,C,1.65,1.65,1.65,1.65,10,2485,1.65,645,1.7,17.84,17.84,-0.807436326962073,1.4230386534377182,0.28866974189323386,-8.274233063321052,0.02407444294665093,3.405450960076656,1.0490360264799843
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,22.0,P,2.94,2.94,2.94,2.94,1,14452,2.9,37172,3.0,17.84,17.84,-0.2095993262064525,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,27.0,C,3.5,3.5,3.5,3.5,20,39489,3.4,34587,3.6,17.84,17.84,-0.4143937388524658,1.4910574629067033,0.49081072133303943,-10.26667557652235,0.02682869877540044,3.9764513835944046,1.5746217929273425
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,18.0,C,7.0,7.0,7.0,7.0,1,31672,6.9,16242,7.1,17.84,17.84,-0.0089286307443014,1.8439519674570484,0.7099292703224694,-10.910328327799148,0.01862135401534427,3.413206371661435,1.6962595533556972
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,17.0,P,0.64,0.64,0.64,0.64,5,16011,0.6,40333,0.7,17.84,17.84,0.0482297830956471,0.267727782062983,-0.23638129916654632,-0.6079031915506239,0.11549783781034727,3.073753110209224,-1.4417625052403213
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,17.0,C,7.8,7.8,7.8,7.8,2,26111,7.6,34306,7.8,17.84,17.84,0.0482297830956471,1.9901701064613275,0.7397714082440394,-11.103386208814884,0.016354602198213785,3.23542897535423,1.6160046280317042
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,42.5,C,1.45,1.45,1.45,1.45,5,13341,1.45,22,1.5,17.84,17.84,-0.8680609487785078,1.4181476317143256,0.26159749241157537,-7.839716680777342,0.023013390875395175,3.244171053128646,0.9642960154052154
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,45.0,C,1.35,1.35,1.35,1.35,5,4071,1.3,664,1.35,17.84,17.84,-0.9252193626184564,1.4379887130212516,0.24518145241825234,-7.66417004103877,0.021935640360570545,3.135504882177692,0.9065092052283763
