underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol,delta,theta,gamma,vega,rho
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,22.0,C,2.05,2.05,2.05,2.05,3,57,1.9,7,2.05,17.75,17.75,-0.2146569374368911,1.6926109103175588,0.43105216255637624,-21.441955283258373,0.04562353943788193,1.9997293254694841,0.45524171795135926
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,21.0,C,2.2,2.2,2.2,2.2,5,36,2.16,591,2.35,17.75,17.75,-0.1681369218019982,1.6368420141878546,0.4614657434408168,-21.031055083397536,0.04767146251537172,2.0206465087826193,0.4869246530227143
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,19.0,C,3.0,3.0,3.0,3.0,1,1,2.9,22,3.11,17.75,17.75,-0.0680534632450156,1.722373221392806,0.5535593254479709,-22.116577920976678,0.04510583191069993,2.011801218573546,0.5547472491446717
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,80.0,C,0.1,0.1,0.1,0.1,2,57,0.02,1332,0.1,17.74,17.74,-1.5062046577924484,2.3271121302757547,0.028382749240486074,-4.739885165072828,0.005490342244944585,0.330485453564765,0.0327992756903125
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,19.0,C,2.95,2.95,2.95,2.95,1,18,2.89,18,3.12,17.76,17.76,-0.0674902416024164,1.6949117700637273,0.5517418372558675,-21.80834425152704,0.04583871654424433,2.014159494497904,0.5566384762875026
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,16.0,P,0.27,0.27,0.23,0.23,8,48,0.17,42,0.28,17.76,17.76,0.1043600153242428,0.4626565085814156,-0.17147403718726717,-3.142977169794841,0.10801806653400851,1.2955953739734514,-0.2692317856885239
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,20.0,C,2.65,2.67,2.65,2.67,6,1,2.6,65,2.7,17.76,17.76,-0.1187835359899668,1.7108370323417117,0.5114957806200549,-22.109724185175487,0.04577874795887916,2.0304245977596294,0.5229330361005193
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,17.0,P,0.53,0.53,0.41,0.53,16,42,0.42,38,0.53,17.76,17.76,0.0437353935078081,0.4358596228361933,-0.30377296478654214,-3.820530297489055,0.1575544374788354,1.7802934390432827,-0.4812155146705299
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,17.0,C,4.2,4.27,4.2,4.27,6,18,4.01,20,4.39,17.76,17.76,0.0437353935078081,1.9359481644127128,0.6476822447727577,-23.37369532352456,0.037666592367320714,1.8904464075153182,0.5935101935879773
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,25.0,C,1.51,1.51,1.51,1.51,10,55,1.36,19,1.5,17.79,17.79,-0.3402393231904569,1.730208807982694,0.3400114272850771,-20.359820894957345,0.041522609120562534,1.868802644834662,0.3689039579355442
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,40.0,C,0.51,0.51,0.51,0.51,1,881,0.4,73,0.5,17.79,17.79,-0.8102429524361926,1.9799427539330277,0.13107208581140106,-13.346254389776211,0.021068167506242637,1.0850748132489223,0.14807682898065247
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,60.0,C,0.11,0.11,0.11,0.11,4,46,0.11,51,0.21,17.93,17.93,-1.2078692746050592,1.9838324907447025,0.034596942726167916,-4.825699135099184,0.0075055345220080665,0.3934373579588829,0.041482750350016355
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,18.0,P,0.71,0.71,0.71,0.71,10,1745,0.7,19,0.84,17.96,17.96,-0.002224695022111,0.3413936655866775,-0.43830054496034504,-2.9115386398459497,0.22423236383101122,2.0295268854714497,-0.6970023791681368
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,18.0,C,3.46,3.46,3.46,3.46,1,1,3.58,18,3.69,17.96,17.96,-0.002224695022111,1.7046026326737378,0.6047437369526905,-21.687151496730458,0.04387760170125171,1.9829286666803672,0.6015152222329672
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,18.0,C,3.7,3.7,3.58,3.58,6,9,3.46,17,3.67,17.78,17.78,-0.012297527810406,1.8797953276357184,0.6064516250715526,-23.498128061059393,0.04014337049324021,1.9607232694329628,0.5756263564514864
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,24.0,C,1.55,1.55,1.55,1.55,4,36,1.46,1,1.61,17.79,17.79,-0.2994173286702019,1.6530735711096445,0.35637323106893154,-19.848547040895482,0.044217441804006385,1.9013675684440066,0.38931157995386345
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,25.0,C,1.43,1.43,1.33,1.41,4,1481,1.3,18,1.47,17.79,17.79,-0.3402393231904569,1.686755400664325,0.3315362763715165,-19.66699029073688,0.04217455506039077,1.8504736499553947,0.3631538319999174
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,21.0,C,2.29,2.29,2.29,2.29,2,55,2.15,17,2.36,17.79,17.79,-0.1658859360456792,1.6723870090899031,0.4681549740438759,-21.552176025778483,0.046622608529500814,2.0282133657981993,0.49077999892302093
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,32.5,C,0.75,0.75,0.73,0.73,2,1392,0.65,40,0.77,17.79,17.79,-0.6026035876579481,1.814523786011828,0.19105859585958496,-15.732206730329587,0.029422728950392957,1.3887558551640435,0.215307881230791
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,21.0,P,2.65,2.65,2.65,2.65,1,34,2.47,17,2.66,17.69,17.69,-0.171522929551729,,,,,,
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,18.0,C,3.52,3.63,3.52,3.63,3,9,3.46,17,3.61,17.69,17.69,-0.0173722497244706,1.8156237980380707,0.5991534673573834,-22.729071396689626,0.041980209913429524,1.960444394026198,0.5753292534826949
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,20.0,C,2.61,2.61,2.6,2.61,15,17,2.45,12,2.6,17.69,17.69,-0.122732765382297,1.708388070148821,0.5080162349545393,-21.99207337500253,0.04603560140193947,2.022853388045553,0.5182718071513928
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,19.0,C,2.96,2.96,2.96,2.96,1,17,2.85,17,3.09,17.69,17.69,-0.0714394709947464,1.718688364229408,0.5505370994146515,-22.01425392354082,0.045401219236854876,2.007006175003592,0.550954154092966
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,16.0,P,0.17,0.17,0.17,0.17,5,53,0.16,51,0.27,17.69,17.69,0.1004107859319127,0.3777040423071863,-0.13608175323401178,-2.1526553929015138,0.11396672370749182,1.107168579381438,-0.2092416638611351
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,29.0,C,0.99,0.99,0.99,0.99,1,38,0.88,38,1.02,17.72,17.72,-0.4926018848095392,1.7656891829499812,0.2435078724829926,-17.603058940766218,0.03493102242838671,1.5917738999956235,0.27025233436935003
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,18.0,C,3.46,3.46,3.46,3.46,2,17,3.49,17,3.75,17.72,17.72,-0.0156778127192299,1.7762428276569764,0.598179222982441,-22.317930493774853,0.042865282610783643,1.9650058788762221,0.5802644906590562
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,22.0,C,2.04,2.04,2.04,2.04,1,34,1.93,7,2.05,17.72,17.72,-0.216348508181381,1.69393765746156,0.4298865485742945,-21.408992735135534,0.045641257780174006,1.9953121741512447,0.45332481074264513
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,20.0,C,2.55,2.55,2.55,2.55,1,17,2.54,11,2.55,17.72,17.72,-0.1210383283770562,1.6713895323612555,0.505326330094362,-21.578178219079685,0.04698029785105182,2.0265124170090556,0.5205144712059631
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,17.0,C,4.34,4.39,4.34,4.39,25,13,4.04,646,4.3,17.72,17.72,0.0414806011207187,2.0230843174956505,0.6492510277252593,-24.264998469914012,0.03606743633787083,1.8831507294136367,0.5822842017223897
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,30.0,C,0.9,0.9,0.84,0.84,3,15,0.8,32,0.93,17.72,17.72,-0.5265034364852205,1.7752038508475652,0.22505549375520617,-16.92531275119997,0.033260527834483786,1.5238183312154054,0.25099226549245046
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,25.0,C,1.49,1.52,1.49,1.52,25,14,1.31,534,1.45,17.72,17.72,-0.3441818796912659,1.7319041162660844,0.3374316656259567,-20.23666155089718,0.04152386961747552,1.8559979342101391,0.3648797640776
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,22.0,C,2.05,2.05,2.05,2.05,1,1,2.0,1184,2.05,17.72,17.72,-0.216348508181381,1.6989705342588832,0.43065810186952824,-21.47775715407494,0.04552175883781371,1.9960007763933212,0.453623004743339
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,19.0,C,3.17,3.17,3.16,3.16,2,13,2.9,609,3.1,17.72,17.72,-0.0697450339895056,1.814951407414872,0.5597770045087707,-23.150721590535554,0.042781400075416885,2.003898963406859,0.5485322892797491
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,16.0,C,5.13,5.13,5.13,5.13,16,13,4.79,13,5.08,17.72,17.72,0.1021052229371535,2.219573363643444,0.6909262984461666,-25.249129322043455,0.031246825689511714,1.7899101649515339,0.5780900485433971
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,27.0,C,1.21,1.25,1.21,1.25,100,10,1.1,569,1.2,17.72,17.72,-0.4211429208273942,1.7489878376295391,0.2863777599025734,-18.979997694087952,0.038297656044916875,1.7286808029961804,0.3141116504944045
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,20.0,C,2.55,2.78,2.55,2.78,16,3,2.6,267,2.65,17.72,17.72,-0.1210383283770562,1.6713895323612555,0.505326330094362,-21.578178219079685,0.04698029785105182,2.0265124170090556,0.5205144712059631
