underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol,delta,theta,gamma,vega,rho
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,17.0,C,1.56,1.56,1.43,1.43,3,16,1.34,20,1.63,17.84,17.84,0.0482297830956471,2.1174332440073087,0.6522675548350623,-95.83244650940077,0.13214868170021796,0.48797704591765695,0.055171673862447576
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,25.0,C,0.1,0.1,0.07,0.1,30,24,0.04,1474,0.1,17.84,17.84,-0.3374326977163374,2.8304243198484014,0.06658148017303436,-44.22652765236342,0.03456020745374613,0.17059045171902185,0.005956123496730315
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,19.0,C,0.46,0.5,0.42,0.42,44,18,0.4,12,0.5,17.84,17.84,-0.0629958520145771,1.7045441271266777,0.3337771965218562,-75.56719252617,0.1616143476647133,0.48041326841832815,0.03008458506492307
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,15.0,C,3.34,3.34,3.34,3.34,10,18,3.2,16,3.52,17.84,17.84,0.1733929260496532,3.1367714990865347,0.8068871343836942,-105.29717018876684,0.06616547723528736,0.3619438184961446,0.06052874749680446
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,26.0,C,0.04,0.04,0.04,0.04,1,25,0.03,2188,0.1,17.84,17.84,-0.3766534108696188,2.606832974726316,0.03208018165850486,-22.674973403972547,0.020892576236759598,0.09497997102617585,0.002914569980584434
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,16.0,P,0.05,0.05,0.03,0.03,23,0,0.0,246,0.05,17.84,17.84,0.108854404912082,1.060851016827876,-0.07547563043221779,-17.96872451622138,0.10153173857821138,0.18783782514013989,-0.007646125093566484
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,19.0,C,0.37,0.42,0.37,0.38,35,1288,0.3,19,0.42,17.75,17.75,-0.0680534632450156,1.573088224233045,0.30189096736131976,-66.52873634275255,0.16869643883797789,0.45813433447534746,0.02731397342987806
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,18.0,C,0.74,0.74,0.67,0.7,58,10,0.65,48,0.8,17.75,17.75,-0.0139862419747398,1.627482682450448,0.4805118204183819,-78.9475762156879,0.18634089574959198,0.5235502856641375,0.04264767118356317
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,17.0,P,0.15,0.17,0.1,0.1,19,38,0.1,21,0.18,17.75,17.75,0.0431721718652087,0.8264991682459327,-0.2266238431409356,-29.19946384288492,0.27730110691871,0.3956652142510456,-0.0228459537304808
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,30.0,C,0.01,0.01,0.01,0.01,5,0,0.0,2098,0.05,17.75,17.75,-0.5248118657407306,2.84668030349005,0.00862818576185785,-8.016641260125105,0.006262614078727835,0.030777135204577845,0.0007837939686536407
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,19.0,P,1.27,1.27,1.27,1.27,50,15,1.08,14,1.32,17.75,17.75,-0.0680534632450156,0.59584729851373,-0.9334235362703497,-6.488192566327141,0.16499245237906965,0.16971995127197045,-0.09766979274677261
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,35.0,C,0.03,0.03,0.03,0.03,1,0,0.0,3049,0.05,17.75,17.75,-0.678962545567989,4.048796415711106,0.017310198347484117,-20.8268111365159,0.008048506911378584,0.056256810642601934,0.001518063970376821
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,18.0,P,0.51,0.56,0.5,0.5,23,1032,0.45,10,0.6,17.75,17.75,-0.0139862419747398,0.7060756530635203,-0.5891466591019442,-31.241204904008672,0.41924178302030934,0.5110338190866914,-0.06004934527692437
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,28.0,C,0.04,0.04,0.04,0.04,1,0,0.0,1683,0.08,17.75,17.75,-0.4558189942537792,3.044702621286635,0.02832320820271444,-23.75044492553273,0.016214881189179648,0.0852300018645259,0.002533631782049623
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,17.0,C,1.38,1.38,1.26,1.26,51,14,1.15,14,1.43,17.75,17.75,0.0431721718652087,1.868440883630802,0.6507655227238001,-84.47118440076684,0.1507566937295752,0.4862838113008861,0.05568983665919251
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,20.0,C,0.25,0.25,0.25,0.25,31,67,0.16,34,0.28,17.75,17.75,-0.1193467576325662,1.7890731361220087,0.2036628241785331,-61.224848107714905,0.1203991084527888,0.3718649205349338,0.018424528111275835
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,15.0,C,3.2,3.2,3.2,3.2,2,14,3.02,14,3.33,17.75,17.75,0.1683353148192147,2.94965420742965,0.8116506501096282,-97.17465119146476,0.0696438531739365,0.3546400203241622,0.06136062530228758
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,19.0,P,1.2,1.2,1.2,1.2,5,14,1.11,14,1.34,17.74,17.74,-0.0686170022850071,,,,,,
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,20.0,C,0.23,0.23,0.21,0.23,9,17,0.19,2,0.25,17.74,17.74,-0.1199102966725576,1.7397099444035158,0.1948387878530698,-57.94212929048948,0.1206239091796225,0.36187168874051023,0.01766578822356962
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,17.0,P,0.1,0.1,0.1,0.1,1,36,0.07,18,0.18,17.74,17.74,0.0426086328252172,0.6899374668513438,-0.19042790053165853,-21.93147734671357,0.29993186223329504,0.3568426008076581,-0.01904399102674889
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,18.0,C,0.8,0.8,0.73,0.75,14,10,0.7,28,0.82,17.74,17.74,-0.0145497810147312,1.7512951077252394,0.48367976923134715,-84.84397457294615,0.1733264914135346,0.5234420913956616,0.042600545812095075
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,19.0,C,0.36,0.4,0.36,0.4,46,16,0.33,19,0.42,17.74,17.74,-0.0686170022850071,1.5576560673887383,0.29800512547718283,-65.45694495224777,0.1694672927400756,0.45519955089253544,0.026974758353758142
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,30.0,C,0.02,0.02,0.01,0.01,7,7,0.01,1440,0.05,17.74,17.74,-0.5253754047807221,3.1019835071146997,0.015020380762819726,-14.130793479770498,0.009307765367254178,0.04978852650915449,0.0013494556352332348
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,21.0,P,3.0,3.0,3.0,3.0,1,14,2.84,14,3.12,17.74,17.74,-0.1687004608419896,,,,,,
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,23.0,C,0.05,0.05,0.05,0.05,4,71,0.05,44,0.13,17.74,17.74,-0.2596722390477163,2.01654419560967,0.04852550423602164,-24.457267125638968,0.03802753664951902,0.13223618166151907,0.0044396247018857644
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,18.0,P,0.5,0.5,0.5,0.5,5,793,0.45,11,0.6,17.74,17.74,-0.0145497810147312,0.67456575453935,-0.5985321443185074,-29.550857721183707,0.43655679711238354,0.5078195384532211,-0.060873955770853465
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,21.0,C,0.21,0.21,0.21,0.21,2,38,0.11,38,0.21,17.74,17.74,-0.1687004608419896,2.094412859420242,0.1574022919142017,-60.808103349955296,0.08752211383282482,0.31609997108657845,0.01413900257658985
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,19.0,C,0.32,0.32,0.32,0.32,2,14,0.32,19,0.42,17.76,17.76,-0.0674902416024164,1.4558015156329247,0.28617782174417694,-60.13869634775005,0.17773754762031524,0.4472026875518234,0.026076305197214603
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,18.0,P,0.56,0.56,0.56,0.56,1,28,0.41,28,0.59,17.76,17.76,-0.0134230203321405,0.8150754072090916,-0.5707760953550596,-36.7495056852052,0.36643212638432804,0.516195704778938,-0.05856901559308949
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,25.0,C,0.03,0.03,0.03,0.03,3,48,0.02,2,0.05,17.76,17.76,-0.3419270873041767,2.3031439572275483,0.027719816508190817,-17.674655396159,0.021042856776054206,0.08376234698609179,0.0025312633452263247
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,17.0,P,0.13,0.13,0.1,0.1,11,1428,0.05,17,0.15,17.76,17.76,0.0437353935078081,0.7812043722884408,-0.21191695968079288,-26.55505997134077,0.28211972719148465,0.3809089477729027,-0.021318736479086112
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,15.0,P,0.02,0.02,0.02,0.02,7,0,0.0,75,0.04,17.76,17.76,0.168898536461814,1.2482634154797023,-0.029836013304407147,-10.058234733378685,0.04127476866414786,0.0890459033655691,-0.0030107791631291264
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,20.0,C,0.2,0.2,0.17,0.17,132,32,0.18,73,0.3,17.76,17.76,-0.1187835359899668,1.644084082668825,0.1818702693159831,-52.55431396147204,0.12219168126122623,0.3472071973417313,0.016590308104797325
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,30.0,C,0.02,0.02,0.02,0.02,7,0,0.0,1466,0.05,17.76,17.76,-0.5242486440981312,3.095960027608861,0.01502983369555336,-14.126973412047096,0.009320410925883435,0.0498716180932147,0.0013520196895592366
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,22.0,C,0.06,0.06,0.06,0.06,1,48,0.06,504,0.15,17.76,17.76,-0.2140937157942917,1.7985831769277574,0.06237039329624092,-26.653254842124735,0.05192821804594044,0.16141987279547246,0.0057364879360099815
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,18.0,C,0.7,0.7,0.65,0.65,30,10,0.67,11,0.76,17.76,17.76,-0.0134230203321405,1.5419536123233626,0.4788053955584376,-74.88914068725016,0.19652316938076295,0.5237308088168482,0.04272706278764628
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,20.0,C,0.17,0.17,0.17,0.17,4,34,0.17,13,0.25,17.79,17.79,-0.1170957718762472,1.5396285876555202,0.1677570516506653,-46.8516921645527,0.12375025782342988,0.33040842003577686,0.015409735569753797
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,20.0,P,2.01,2.01,2.01,2.01,3,14,1.87,14,2.13,17.79,17.79,-0.1170957718762472,,,,,,
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,17.0,P,0.11,0.11,0.11,0.11,2,615,0.1,3,0.11,17.79,17.79,0.0454231576215276,0.744390727167201,-0.19292224354801368,-23.957582935139268,0.27942829094070115,0.3607118055767022,-0.01939384895028411
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,24.0,P,5.76,5.76,5.76,5.76,3,14,5.7,14,5.99,17.79,17.79,-0.2994173286702019,,,,,,
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,30.0,C,0.03,0.03,0.03,0.03,10,0,0.0,1407,0.05,17.93,17.93,-0.5147220940451138,3.217682978398843,0.020754808740358493,-19.522690000003966,0.011699089617567361,0.06631213811800386,0.0018732907864093579
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,19.0,C,0.35,0.42,0.35,0.42,31,16,0.36,12,0.5,17.93,17.93,-0.0579636915493989,1.411378172029126,0.31047263463915675,-61.14516375173679,0.18845877388353663,0.4685516462122408,0.02856350158794066
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,21.0,C,0.21,0.21,0.21,0.21,3,38,0.11,36,0.21,17.93,17.93,-0.1580471501063815,2.0001273310496743,0.16163378152777685,-59.74404642396211,0.09226505533859845,0.3250817591725448,0.014718166988685225
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,23.0,C,0.05,0.05,0.05,0.05,1,572,0.05,44,0.12,17.93,17.93,-0.2490189283121081,1.947204351599233,0.04949971284642518,-24.25643646720244,0.03958805543955474,0.13579175821953426,0.0045857474561557966
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,26.0,C,0.04,0.04,0.04,0.04,10,4,0.03,55,0.09,17.93,17.93,-0.3716212504044405,2.576544053436502,0.032250924532002706,-22.624591212069017,0.021124441573229496,0.09587834301101986,0.002947140772045819
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,20.0,C,0.25,0.28,0.25,0.28,22,886,0.2,12,0.3,17.93,17.93,-0.1092569859369495,1.6906357268513428,0.2107764591897328,-59.680305908673176,0.12871761217752473,0.3833414023753905,0.019323614986851905
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,19.0,P,1.12,1.12,1.12,1.12,51,14,0.97,202,1.2,17.93,17.93,-0.0579636915493989,0.6578329014096557,-0.8746600642576816,-13.850969648379106,0.23622045256412766,0.2737352950893145,-0.09199946384325673
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,18.0,C,0.7,0.85,0.7,0.72,42,14,0.69,28,0.89,17.93,17.93,-0.0038964702791232,1.3836974021716737,0.5085341348649087,-68.1324246906748,0.21718043587209096,0.5293702567128521,0.04609128151716462
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,18.0,P,0.46,0.46,0.45,0.45,105,410,0.4,28,0.52,17.93,17.93,-0.0038964702791232,0.8010188150228019,-0.5087216402165307,-37.22131238687754,0.3751584153915332,0.5293648741291048,-0.0524607381546534
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,16.0,C,2.3,2.3,2.3,2.3,5,14,2.21,14,2.51,17.93,17.93,0.1138865653772602,2.1359847683981403,0.7894949917905794,-76.48090109812821,0.10180321483537266,0.383051665104549,0.0649132699300203
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,17.0,P,0.07,0.08,0.07,0.08,5,95,0.08,20,0.13,17.93,17.93,0.0532619435608254,0.6959991260942285,-0.14098272784385796,-18.451940312712914,0.24209429892955006,0.29681850068842436,-0.014223723373003441
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,20.0,C,0.28,0.3,0.26,0.3,25,1,0.25,34,0.33,17.93,17.93,-0.1092569859369495,1.767983624129773,0.222741494066646,-64.42090627430149,0.12708007607672395,0.3957796084735036,0.020333988182321606
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,17.0,P,0.1,0.1,0.1,0.1,25,25,0.1,36,0.14,17.93,17.93,0.0532619435608254,0.7893328865937028,-0.16973961896823964,-23.684489577250684,0.24131067482007515,0.33553238356152226,-0.017211108329962487
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,26.0,C,0.03,0.03,0.03,0.03,4,20,0.01,48,0.08,17.93,17.93,-0.3716212504044405,2.461952004360602,0.025982541555420742,-18.06516321358803,0.018473102139302183,0.08011560634664362,0.002386511893631848
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,24.0,C,0.03,0.03,0.03,0.03,11,87,0.02,1081,0.1,17.93,17.93,-0.2915785427309041,2.01935595364194,0.030724374100230215,-17.052950004290977,0.025894109797146944,0.092111016424444,0.002852031457154763
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,18.0,C,0.75,0.75,0.74,0.74,2,14,0.7,28,0.91,17.93,17.93,-0.0038964702791232,1.478141351747781,0.5106881144053814,-72.68350457397315,0.20327751640545338,0.529301376081765,0.04602897023938735
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,21.0,C,0.1,0.1,0.1,0.1,3,38,0.11,38,0.21,17.93,17.93,-0.1580471501063815,1.6117210701758995,0.10419208757953652,-35.56718238801132,0.08452992195722948,0.2399927166571044,0.009681272327490073
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,18.0,P,0.4,0.46,0.4,0.46,26,385,0.4,28,0.54,17.93,17.93,-0.0038964702791232,0.6876025613369728,-0.5137838158833208,-31.726175521976383,0.43688224871341824,0.5291753369816675,-0.05262915353162022
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,16.0,P,0.02,0.02,0.02,0.02,3,0,0.0,12,0.03,17.93,17.93,0.1138865653772602,0.8991959305932276,-0.03946470428847241,-9.17051646524876,0.0714191419118834,0.11312710439021317,-0.003983803934308131
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,25.0,C,0.05,0.05,0.05,0.05,7,20,0.02,55,0.09,17.93,17.93,-0.3324005372511593,2.447064618649937,0.04094444720554892,-26.132472611968474,0.027040164927244176,0.11656079054378886,0.0037458524380366777
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,35.0,C,0.02,0.02,0.02,0.02,5,9,0.01,7,0.02,17.93,17.93,-0.6688727738723723,3.792167480006453,0.012563503041534595,-14.958149545761872,0.006457374887958509,0.04313613407210106,0.0011238831733157803
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,16.0,C,2.25,2.25,2.25,2.25,3,14,2.21,14,2.51,17.93,17.93,0.1138865653772602,2.0037382200567184,0.8016879951977645,-69.45549203075205,0.10473498210114347,0.36968383034321795,0.06638404962156241
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,18.0,C,0.69,0.95,0.69,0.72,62,14,0.72,14,0.93,17.96,17.96,-0.002224695022111,1.3360410851494438,0.5141475340898727,-65.93186257243242,0.22446165265455517,0.5300438081873984,0.04678157134175072
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,17.0,P,0.1,0.1,0.1,0.1,30,47,0.1,3,0.11,17.96,17.96,0.0549337188178376,0.8045557502681872,-0.16694491208885326,-23.936651842355353,0.23383920212713838,0.33252420171496117,-0.016964171594405872
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,25.0,C,0.09,0.09,0.09,0.09,3,20,0.02,25,0.09,17.96,17.96,-0.3307287619941471,2.723914793986413,0.062360489087927226,-40.727067007339635,0.033901840252516344,0.16321744960784118,0.005639545786311509
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,18.0,P,0.42,0.42,0.4,0.4,7,379,0.4,377,0.5,17.96,17.96,-0.002224695022111,0.7543444590450432,-0.4987390101196843,-35.06757418201982,0.39779863976736113,0.5303746940632653,-0.05134362025920176
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,21.0,P,2.81,2.81,2.81,2.81,1,14,2.62,14,2.9,17.96,17.96,-0.1563753748493694,,,,,,
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,24.0,C,0.02,0.02,0.02,0.02,5,57,0.02,1122,0.1,17.96,17.96,-0.289906767473892,1.8861391180190288,0.022718680072747875,-12.399057347632908,0.02150632108858161,0.07169512787697555,0.0021245779501117457
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,17.0,C,1.45,1.45,1.45,1.45,1,1,1.4,14,1.62,17.96,17.96,0.0549337188178376,1.7213135658482472,0.6919729702444937,-75.15018664127159,0.15373506034416518,0.46771652034186584,0.06010701946526822
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,19.0,C,0.5,0.5,0.45,0.45,2,16,0.38,11,0.5,17.96,17.96,-0.0562919162923868,1.7026004892814055,0.3531058004214041,-77.64678955625247,0.1641601968943871,0.4940039415259116,0.03198558430530514
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,23.0,C,0.07,0.07,0.07,0.07,5,446,0.05,25,0.12,17.96,17.96,-0.247347153055096,2.070474856356377,0.06279297832996916,-31.16584889211109,0.044842172075476736,0.16409917497498833,0.005791586753573265
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,30.0,C,0.05,0.05,0.05,0.05,1,0,0.0,1574,0.05,17.96,17.96,-0.5130503187881018,3.4624837101671244,0.03072224078319686,-29.22670843537426,0.015075617645773512,0.09225982975781705,0.0027473570037413204
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,32.5,C,0.02,0.02,0.02,0.02,30,0,0.0,14,0.03,17.96,17.96,-0.5930930264616382,3.4280015594093896,0.01365359066018314,-14.558148882545366,0.007663168239833307,0.04643005167226352,0.0012331427487236115
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,21.0,C,0.16,0.16,0.16,0.16,2,21,0.11,20,0.22,17.96,17.96,-0.1563753748493694,1.823547070310554,0.13901994485918034,-49.362655858083286,0.09137192746792755,0.29449610841944224,0.012794718338468857
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,20.0,C,0.33,0.33,0.33,0.33,5,1,0.25,55,0.34,17.96,17.96,-0.1075852106799374,1.8746011852032696,0.24200793292063477,-71.63474054474955,0.12530466423967884,0.4151699581428109,0.02199140191898339
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,17.0,P,0.1,0.15,0.1,0.11,766,39,0.1,417,0.15,17.78,17.78,0.0448608860295424,0.7113248860986425,-0.18557919193832711,-22.325486832306105,0.28567429283682566,0.35199768599384484,-0.01861367762336376
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,22.0,C,0.09,0.09,0.05,0.05,7,966,0.05,4,0.1,17.78,17.78,-0.2129682232725573,1.958027303662885,0.08210102336698716,-35.86052215759966,0.05882884863268573,0.19953070483267982,0.0074998557691631626
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,16.0,P,0.02,0.03,0.02,0.03,10,0,0.0,1941,0.05,17.78,17.78,0.1054855078459773,0.8461016255997054,-0.041905117102585744,-8.975802392020428,0.08036059214115203,0.11777857680099299,-0.004188964122863017
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,18.0,P,0.42,0.42,0.42,0.42,10,13,0.42,348,0.55,17.78,17.78,-0.012297527810406,0.5643338293316638,-0.5999955670319859,-24.481511520872267,0.5201605106954246,0.5084802723180323,-0.06070944047431283
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,17.0,C,1.4,1.4,1.4,1.4,1,904,1.24,13,1.48,17.78,17.78,0.0448608860295424,1.869408504370233,0.6552238143522559,-84.2726342503662,0.14971153494785097,0.48479722094919087,0.05612124292374781
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,16.0,C,2.4,2.4,2.35,2.35,5,13,2.1,13,2.39,17.78,17.78,0.1054855078459773,2.659148492373568,0.7384569367627855,-105.55192413039765,0.09296374297581389,0.42821003008277614,0.0587487287371214
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,25.0,P,6.76,6.76,6.76,6.76,1,13,6.67,13,6.96,17.78,17.78,-0.3408015947824421,,,,,,
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,20.0,C,0.3,0.3,0.25,0.25,79,1,0.25,192,0.3,17.78,17.78,-0.1176580434682324,1.903469635571357,0.22404237379492986,-68.96046349055574,0.11942555952005486,0.39377113951296144,0.020168182558756693
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,18.0,C,0.8,1.45,0.65,0.65,105,2,0.65,13,0.84,17.78,17.78,-0.012297527810406,1.7143434272889957,0.48930209447429707,-83.32117273185686,0.17674849851343588,0.524872965586505,0.04325381767084079
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,19.0,P,1.1,1.1,1.1,1.1,1,13,1.06,10,1.18,17.78,17.78,-0.0663647490806818,,,,,,
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,22.0,C,0.1,0.1,0.1,0.1,4,6,0.1,42,0.13,17.79,17.79,-0.2124059516805721,2.003016842975594,0.0880682051167807,-38.68523328567027,0.06057839975955854,0.21042213627883907,0.008030835827333617
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,19.0,C,0.31,0.37,0.31,0.37,21,847,0.3,216,0.45,17.79,17.79,-0.0658024774886966,1.414270062939371,0.2849621517520317,-58.423920911790965,0.18227876680629204,0.44705139817723877,0.026059654981372415
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,18.0,C,0.65,0.65,0.6,0.6,105,652,0.6,26,0.81,17.79,17.79,-0.0117352562184209,1.41925741955246,0.47960021710761386,-69.15913547141606,0.2131749140853624,0.5246700783127323,0.0431569045894963
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,20.0,C,0.25,0.25,0.2,0.2,2,18,0.16,34,0.28,17.79,17.79,-0.1170957718762472,1.7672285818368316,0.20517689559147506,-60.88968925307823,0.12215064219343433,0.3743497167187428,0.018616612879880555
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,17.0,P,0.1,0.1,0.1,0.1,10,29,0.1,19,0.14,17.79,17.79,0.0454231576215276,0.7166308057216544,-0.18441291286341066,-22.421722539385847,0.28229185641300314,0.3508187932418797,-0.018510238068594382
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,25.0,C,0.02,0.05,0.02,0.05,23,7,0.02,53,0.09,17.79,17.79,-0.3402393231904569,2.157501413218822,0.02041303837170646,-12.824851172118489,0.017339632948032712,0.0648753951576216,0.001878846712098214
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,19.0,P,1.15,1.15,1.15,1.15,10,13,1.06,10,1.2,17.69,17.69,-0.0714394709947464,,,,,,
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,21.0,C,0.17,0.17,0.16,0.17,5,44,0.07,39,0.17,17.69,17.69,-0.171522929551729,1.9859940662873403,0.1384056276412317,-52.75843098030331,0.08492200007903467,0.28919511833085004,0.012474941708465529
