underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol,delta,theta,gamma,vega,rho
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,17.0,P,0.49,0.5,0.49,0.49,1105,37833,0.45,50208,0.55,17.84,17.84,0.0482297830956471,0.3308946683283436,-0.265853123640863,-1.8030528203476686,0.1486805239623277,2.1878163526744725,-0.7159074522847575
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,21.0,P,2.44,2.44,2.44,2.44,1,33014,2.35,7294,2.45,17.84,17.84,-0.1630793105715596,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,20.0,C,3.9,4.0,3.9,3.94,31,51472,3.8,42447,4.0,17.84,17.84,-0.1142891464021276,1.7670279110913,0.5752436914074728,-17.48145295931396,0.03325182969301526,2.6129191310899897,0.8722411067456062
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,30.0,C,1.72,1.72,1.65,1.7,36,15496,1.65,34134,1.75,17.84,17.84,-0.519754254510292,1.7212620723219336,0.32537011281849787,-15.406299502235147,0.03137048912178209,2.4012385177260605,0.5600561662947409
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,29.0,P,8.7,8.7,8.7,8.7,4,35258,8.6,44516,8.8,17.84,17.84,-0.4858527028346108,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,29.0,C,1.85,1.85,1.82,1.82,4,38898,1.75,24791,1.85,17.84,17.84,-0.4858527028346108,1.719032486444783,0.3440642177321588,-15.745254221289866,0.03210745973304398,2.454466123715594,0.5879526410417883
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,27.0,C,2.1,2.1,2.1,2.1,199,13647,2.05,32919,2.15,17.84,17.84,-0.4143937388524658,1.6961390499567932,0.3810513088380582,-16.132604095552537,0.03369114374071687,2.5412314370613185,0.6441362664643275
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,20.0,P,1.84,1.84,1.8,1.8,5,33691,1.75,17970,1.85,17.84,17.84,-0.1142891464021276,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,28.0,C,1.95,1.95,1.9,1.95,27,14946,1.9,33249,2.0,17.84,17.84,-0.4507613830233406,1.69990904128935,0.3602182862988079,-15.854401894780764,0.033009564047377864,2.495355834480539,0.6137516030157021
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,27.0,P,7.0,7.0,7.0,7.0,1,20612,6.9,21,7.0,17.84,17.84,-0.4143937388524658,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,21.0,C,3.55,3.55,3.55,3.55,1,49033,3.4,38856,3.6,17.84,17.84,-0.1630793105715596,1.7462630150448757,0.5435745030738766,-17.452204467285984,0.034053829407391024,2.6444942301112464,0.8427844226881505
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,19.0,P,1.25,1.25,1.25,1.25,10,19894,1.25,490,1.3,17.84,17.84,-0.0629958520145771,0.1840895079945013,-0.7153122305744846,0.6193160776705304,0.2764081082449076,2.2628034246623456,-1.9181116447842435
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,45.0,C,0.77,0.77,0.77,0.77,4,52971,0.7,26580,0.8,17.84,17.84,-0.9252193626184564,1.8355534753015603,0.16500383665300178,-11.201126699868308,0.0202798859390159,1.6553870793856351,0.29806885411959366
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,40.0,C,0.95,0.97,0.95,0.97,6,32728,0.9,27776,1.0,17.84,17.84,-0.807436326962073,1.7857826093348843,0.19942880993201506,-12.3032125492951,0.0234687300740549,1.8637394195913477,0.35759461169852746
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,16.0,C,6.37,6.37,6.37,6.37,2,8659,6.3,1,6.4,17.84,17.84,0.108854404912082,2.197182616859408,0.7154371305959322,-18.751554740464552,0.02315382080462598,2.2623293716249693,0.8764142285943428
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,85.0,C,0.19,0.19,0.19,0.19,1,25927,0.15,2041,0.2,17.84,17.84,-1.5612081293384532,2.007673104380284,0.04682357549639522,-4.785804926493276,0.007309432806125343,0.6525949231112871,0.08850275006062158
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,55.0,C,0.51,0.55,0.5,0.55,1292,41876,0.45,25954,0.55,17.84,17.84,-1.1258900580806075,1.896667723420846,0.11443423494182431,-8.98538346057738,0.015292631158279796,1.289853775774452,0.21001901994514116
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,24.0,P,4.6,4.6,4.5,4.5,5,19126,4.5,39628,4.6,17.84,17.84,-0.2966107031960823,,,,,,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,11.0,C,11.1,11.1,11.1,11.1,1,1648,11.0,1178,11.2,17.84,17.84,0.4835478543534928,3.658709059017954,0.8538484700463491,-20.628710238797403,0.009391522794993631,1.5280265642979276,0.566463340194505
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,65.0,C,0.37,0.37,0.37,0.37,1,47716,0.3,46161,0.4,17.84,17.84,-1.2929441427437738,1.9579856065611811,0.08514334101377169,-7.453100417761603,0.011932722789795201,1.0390012217594062,0.1575627486303853
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,16.0,P,0.27,0.27,0.27,0.27,1002,5705,0.25,32388,0.3,17.84,17.84,0.108854404912082,0.3650794953447926,-0.15309051699421838,-1.607460640820006,0.09707760236287107,1.5760627140595367,-0.4104749551142888
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,50.0,C,0.69,0.69,0.69,0.69,1,53443,0.55,25905,0.65,17.84,17.84,-1.0305798782762827,1.9151985724598648,0.14648936009268793,-10.778558866035764,0.017968978169228173,1.5303973398571469,0.26374633131623293
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,60.0,C,0.4,0.4,0.4,0.4,10,49753,0.35,27172,0.45,17.84,17.84,-1.2129014350702374,1.8998237611741504,0.09297990766413472,-7.731865190970771,0.013131037638438415,1.1093775500435352,0.17262129253460246
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,17.0,C,5.6,5.6,5.6,5.6,2,31822,5.5,21599,5.7,17.84,17.84,0.0482297830956471,2.0328086103667884,0.6814173696663123,-18.30375080177665,0.026331257104007664,2.3803186368102645,0.8987916450191856
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,24.0,C,2.7,2.7,2.7,2.7,1,36860,2.6,6802,2.7,17.84,17.84,-0.2966107031960823,1.7070739377593325,0.45536241311841213,-16.967457443082473,0.03482525315570802,2.6437088555800963,0.743605597669635
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,19.0,C,4.3,4.3,4.3,4.3,14,19723,4.2,42300,4.4,17.75,17.75,-0.0680534632450156,1.8182280153103711,0.6069178760866571,-17.576024744401643,0.03187443337384722,2.55131947793308,0.887363953016984
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,85.0,C,0.2,0.2,0.2,0.2,1,32195,0.1,40789,0.2,17.75,17.75,-1.5662657405688916,2.029877019722481,0.048806455516643144,-4.976160086428412,0.00751148186432991,0.6712269363085422,0.09137940178094851
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,18.0,P,0.85,0.85,0.85,0.85,15,34525,0.8,28464,0.9,17.75,17.75,-0.0139862419747398,0.2778533156631826,-0.4506407528878516,-1.2795357918978036,0.21474166483800405,2.626672491417479,-1.2109979006917493
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,27.0,C,2.05,2.05,1.97,2.0,1450,21624,1.95,27681,2.05,17.75,17.75,-0.4194513500829042,1.689374741483053,0.37657994466558253,-15.928645820080796,0.03387445436977372,2.5192561740653665,0.6354100739247419
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,60.0,C,0.4,0.4,0.4,0.4,1,44997,0.3,39793,0.4,17.75,17.75,-1.217959046300676,1.907292712690157,0.0931250313071596,-7.731133034529886,0.013161098462387817,1.105054033477703,0.17182663372897247
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,19.0,P,1.3,1.3,1.3,1.3,5,28051,1.25,43590,1.35,17.75,17.75,-0.0680534632450156,0.1702146997398184,-0.7581105258468792,0.9606466337090644,0.27644045842613507,2.071441600859629,-2.0203138771643707
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,30.0,C,1.65,1.65,1.6,1.6,9035,35683,1.55,27102,1.65,17.75,17.75,-0.5248118657407306,1.703394599044347,0.3184134384112439,-15.03634944591099,0.03157563966478474,2.367780554879416,0.5487122328056379
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,20.0,C,3.88,3.9,3.88,3.9,26,2,3.8,44020,3.9,17.75,17.75,-0.1193467576325662,1.7787277845088307,0.5734814000293909,-17.511390998853653,0.033228599342106965,2.6019296531426717,0.8635967129395924
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,32.5,C,1.35,1.35,1.35,1.35,60,38443,1.3,26008,1.4,17.75,17.75,-0.6048545734142671,1.6969552891971742,0.2734108329178614,-13.93367563927893,0.02955079040869016,2.207565142339298,0.48033488515571665
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,28.0,C,1.85,1.85,1.85,1.85,3,23050,1.8,26394,1.9,17.75,17.75,-0.4558189942537792,1.6717247539816449,0.35099830868884563,-15.377453506070413,0.033428527041094426,2.460118576864874,0.6005850914231494
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,15.0,P,0.12,0.12,0.12,0.12,2000,18760,0.1,20505,0.15,17.75,17.75,0.1683353148192147,0.3717199712579965,-0.0755685522105615,-1.0367706711168874,0.05772632490426352,0.9446345606050113,-0.19977826064767934
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,35.0,C,1.15,1.2,1.15,1.15,22,40176,1.1,23478,1.2,17.75,17.75,-0.678962545567989,1.7122356513757946,0.23970433109926598,-13.097759130502801,0.02734580358212752,2.0612385299168046,0.4257306613848901
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,47.5,C,0.65,0.65,0.6,0.6,13787,39510,0.55,2500,0.6,17.75,17.75,-0.9843441951191708,1.8337327972468804,0.14411701110994324,-10.17030185197512,0.018656367911225897,1.5060423231716134,0.26165435384935826
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,45.0,C,0.7,0.7,0.7,0.7,500,12009,0.65,5884,0.7,17.75,17.75,-0.930276973848895,1.7998259278726685,0.15518645724051827,-10.500678209810511,0.01997003751759222,1.5822802638921412,0.2817405932118122
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,22.0,P,3.1,3.1,3.1,3.1,3570,382,3.1,35804,3.2,17.75,17.75,-0.2146569374368911,,,,,,
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,27.0,P,7.1,7.1,7.1,7.1,10,38151,6.9,40482,7.1,17.75,17.75,-0.4194513500829042,,,,,,
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,22.0,C,3.1,3.1,3.1,3.1,3565,40926,3.0,41843,3.2,17.75,17.75,-0.2146569374368911,1.6956164509207965,0.50483585357471,-16.943511386097793,0.03545794181297171,2.6467637070144137,0.8035230610462983
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,42.5,C,0.83,0.83,0.77,0.77,500,862,0.75,16755,0.8,17.75,17.75,-0.8731185600089463,1.807236095603305,0.1780283118935897,-11.532921591899663,0.021732122173777364,1.7289843266944254,0.3195047257837077
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,16.0,P,0.27,0.27,0.27,0.27,2000,5525,0.25,25638,0.3,17.75,17.75,0.1037967936816435,0.3555785668300109,-0.15649708726458622,-1.5659779101534312,0.10164402415494556,1.5910779324878859,-0.4168427657569736
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,17.0,C,5.5,5.5,5.5,5.5,22,10072,5.4,34790,5.6,17.75,17.75,0.0431721718652087,2.0163388264278472,0.6781840208077996,-18.14630946126234,0.026793838334714475,2.3783319603043775,0.8962276909272632
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,23.0,C,2.88,2.88,2.88,2.88,1,33993,2.75,7402,2.85,17.75,17.75,-0.2591087000077249,1.7052461976733684,0.47843012167407944,-16.974793296713163,0.035208745734519785,2.6430882889453438,0.7694359519833793
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,40.0,C,0.9,0.9,0.9,0.9,20,2242,0.85,7680,0.9,17.75,17.75,-0.8124939381925116,1.767362910449824,0.19296202202437124,-11.87633145501018,0.02336187935710458,1.817638612814062,0.34625295912280635
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,21.0,C,3.47,3.47,3.47,3.47,3,45764,3.3,36814,3.5,17.75,17.75,-0.1681369218019982,1.7340397266736745,0.5389650573674544,-17.26576922142689,0.03450927980254432,2.6343226448622423,0.8358313840876394
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,24.0,C,2.6,2.6,2.6,2.6,10,388,2.55,2465,2.6,17.75,17.75,-0.3016683144265207,1.6840393519253674,0.4481401693939256,-16.62373274037091,0.035402227151263684,2.6245620596722126,0.7341264885923785
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,25.0,C,2.4,2.45,2.35,2.35,246,21148,2.3,21131,2.4,17.75,17.75,-0.342490308946776,1.6858981228171024,0.4229701155071452,-16.4404907984532,0.03499804579982942,2.5974616768454486,0.7003030916559859
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,29.0,C,1.73,1.74,1.73,1.74,2009,514,1.7,11163,1.75,17.75,17.75,-0.4909103140650493,1.6813208332276424,0.33261580494539744,-15.131737349501787,0.03256610695407259,2.4104074758638125,0.5723057553408679
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,15.0,C,7.15,7.15,7.15,7.15,1,6218,7.1,30916,7.3,17.74,17.74,0.1677717757792232,2.403238517547942,0.745318818858482,-19.215572691301215,0.020136317429948317,2.1279502362793785,0.8323334462776637
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,47.5,C,0.6,0.6,0.6,0.6,8320,44478,0.55,39339,0.65,17.74,17.74,-0.984907734159162,1.7997906560603114,0.1366101267580347,-9.623308797481746,0.018340403811207932,1.4514946149958505,0.25005521140881454
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,22.0,P,3.1,3.1,3.1,3.1,100,39160,3.0,21,3.1,17.74,17.74,-0.2152204764768825,,,,,,
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,20.0,C,3.8,3.88,3.8,3.88,2,30656,3.8,28,3.9,17.74,17.74,-0.1199102966725576,1.75028785473703,0.570118565420621,-17.264892384998696,0.033839987201387214,2.6044991016499037,0.8656034726832265
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,24.0,P,4.52,4.52,4.52,4.52,5,5837,4.5,39814,4.6,17.74,17.74,-0.3022318534665122,,,,,,
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,18.0,C,4.87,4.87,4.87,4.87,1,28172,4.8,32924,5.0,17.74,17.74,-0.0145497810147312,1.9106231003298813,0.6431132049863401,-17.896514487515482,0.029439365356605577,2.473363857559832,0.8963943572585135
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,22.0,C,3.14,3.14,3.14,3.14,2,9692,3.1,23478,3.2,17.74,17.74,-0.2152204764768825,1.712600509550128,0.5069566516706314,-17.09283693231304,0.035123330468858315,2.6450647110893155,0.8025023780023576
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,17.0,P,0.5,0.5,0.5,0.5,4,37403,0.45,47186,0.55,17.74,17.74,0.0426086328252172,0.3214634732300501,-0.2764583191838084,-1.738600539677985,0.15693677196569616,2.218405282351471,-0.7393649115703267
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,24.0,C,2.62,2.62,2.62,2.62,1,34190,2.55,24358,2.65,17.74,17.74,-0.3022318534665122,1.693365254454592,0.44944742666318716,-16.708924616571053,0.03524208607946393,2.6241991752194354,0.7339479942177537
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,21.0,C,3.46,3.46,3.46,3.46,2,42067,3.4,1293,3.5,17.74,17.74,-0.1687004608419896,1.7322475263360606,0.5383935327357853,-17.241122928866563,0.034569287891664434,2.6332065448903874,0.8350738637553199
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,26.0,C,2.2,2.2,2.16,2.16,27,2481,2.15,35,2.2,17.76,17.76,-0.3811478004574579,1.6793818497289532,0.39778821585329716,-16.124417828291506,0.03460222012480227,2.5610417258128138,0.6669964338090734
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,22.0,C,3.1,3.1,3.1,3.1,1,40499,3.0,39114,3.2,17.76,17.76,-0.2140937157942917,1.6937552623607328,0.5049183554737344,-16.93586324504486,0.03547682819293881,2.648248145606183,0.8044162358141126
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,100.0,C,0.08,0.08,0.08,0.08,21100,26929,0.05,42947,0.15,17.76,17.76,-1.7282214484240672,1.9297387224067204,0.022458853402795298,-2.4964730082883664,0.0041689156026713204,0.3545560082383872,0.04373472200933727
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,25.0,C,2.35,2.35,2.35,2.35,1,1053,2.35,4664,2.4,17.76,17.76,-0.3419270873041767,1.6649217157049725,0.4192805544189965,-16.22349496151581,0.03535259944409093,2.594050371432902,0.6987579958131327
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,27.0,C,2.02,2.03,1.97,1.97,105,37417,1.95,25299,2.05,17.76,17.76,-0.418888128440305,1.675874823345879,0.3740384001514441,-15.781584392372634,0.03405549681070507,2.515312976849843,0.6338532713852968
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,23.0,C,2.85,2.85,2.85,2.85,1,2539,2.8,40766,2.9,17.76,17.76,-0.2585454783651255,1.6921083930209064,0.4766538567796664,-16.85601994366387,0.03545322736237203,2.6439131808602667,0.7698819946715286
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,130.0,C,0.05,0.05,0.05,0.05,1,0,0.0,48499,0.1,17.76,17.76,-1.9905857128915585,2.04358288645912,0.014053330720214573,-1.7683069336117376,0.002639112596632853,0.23769136859056142,0.027374733228626436
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,28.0,C,1.84,1.85,1.84,1.85,2,38081,1.8,24598,1.9,17.76,17.76,-0.4552557726111798,1.666212598497873,0.35009944722006275,-15.323166008826501,0.03348903942748599,2.4592140943500094,0.6002495794228875
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,90.0,C,0.14,0.14,0.14,0.14,2900,25936,0.1,9392,0.15,17.76,17.76,-1.6228609327662409,1.9785502489993565,0.036289473794942864,-3.817317169844741,0.006059845763524034,0.5284110483567207,0.06919100720662306
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,85.0,C,0.15,0.15,0.15,0.15,2200,32865,0.1,42438,0.2,17.76,17.76,-1.5657025189262923,1.944279423645817,0.0390859208121013,-3.9881852650180187,0.006551926212244368,0.5614239201436408,0.07463107134893224
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,65.0,C,0.26,0.26,0.26,0.26,2600,31544,0.25,3626,0.3,17.76,17.76,-1.2974385323316129,1.8431371486987256,0.06583857923294328,-5.744412646942087,0.010465927224203569,0.8501559477318662,0.12470367053943551
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,17.0,C,5.54,5.54,5.54,5.54,10,30385,5.4,14378,5.6,17.76,17.76,0.0437353935078081,2.0301868290858414,0.679167461349426,-18.24951555502494,0.026562235620693424,2.376642533908387,0.8940671797992086
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,47.5,C,0.65,0.65,0.65,0.65,1,44230,0.55,39148,0.65,17.76,17.76,-0.9837809734765716,1.8327898309304729,0.14409956492320264,-10.170148671434333,0.018653933637095478,1.5067677924085763,0.26180955204323825
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,42.5,C,0.75,0.75,0.75,0.75,250,39134,0.7,21177,0.8,17.76,17.76,-0.8725553383663471,1.7576932184580665,0.16681168153644338,-10.77234863770122,0.02142397277699956,1.6596110564910276,0.3034087914647192
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,40.0,C,0.87,0.87,0.87,0.87,13,603,0.85,14500,0.9,17.76,17.76,-0.8119307165499121,1.7492754176206802,0.18890662954610765,-11.611680263541526,0.023284773805523698,1.7951198573789147,0.3407575506440565
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,18.0,C,4.8,4.88,4.8,4.88,3,12029,4.8,35131,5.0,17.76,17.76,-0.0134230203321405,1.877574577630968,0.641470505176531,-17.657557985483965,0.029971861767985993,2.480128321508942,0.9037572412789069
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,32.5,C,1.35,1.35,1.35,1.35,1,39227,1.3,29092,1.4,17.76,17.76,-0.6042913517716676,1.6957399500697348,0.27341158466727766,-13.93205457837383,0.02955535885215748,2.208811848003157,0.48071173256233884
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,30.0,C,1.6,1.6,1.6,1.6,25,1,1.6,26017,1.65,17.76,17.76,-0.5242486440981312,1.6805781054566575,0.31339845481955997,-14.74970062985269,0.031770916110730095,2.353161171287107,0.5437963745625017
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,20.0,C,3.83,3.9,3.83,3.9,5,13215,3.8,25569,3.9,17.76,17.76,-0.1187835359899668,1.7574755035689662,0.5715610467426955,-17.340654343752117,0.03364156729958033,2.605725934462691,0.8665647007499224
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,35.0,C,1.13,1.2,1.13,1.16,15,37251,1.1,29032,1.2,17.76,17.76,-0.6783993239253896,1.701152388164341,0.23726357694480343,-12.949770052795825,0.027354764077618155,2.0508761151481347,0.42285962673027266
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,19.0,C,4.2,4.2,4.2,4.2,10,32593,4.2,35450,4.4,17.76,17.76,-0.0674902416024164,1.7770626365904372,0.6036713126222106,-17.253246957314765,0.03266793455714547,2.558513113119991,0.8940053856431469
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,35.0,C,1.2,1.2,1.2,1.2,1,36159,1.1,23252,1.2,17.79,17.79,-0.67671155981167,1.7322328800225375,0.2456693698624267,-13.455509603289327,0.027330634829147882,2.093559002752522,0.43473671474135933
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,32.5,C,1.36,1.36,1.36,1.36,18,956,1.35,11591,1.4,17.79,17.79,-0.6026035876579481,1.6966989189381816,0.2745306664738436,-13.99216697255543,0.029548436521427246,2.2170143144348065,0.48319460291682154
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,27.0,C,2.05,2.05,2.01,2.05,3,6108,2.0,44390,2.1,17.79,17.79,-0.4172003643265853,1.6835265435978666,0.376691843023038,-15.914107851463157,0.033918838729002976,2.5251672664623777,0.6377489238747966
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,42.5,C,0.75,0.75,0.75,0.75,120,1737,0.75,14776,0.8,17.79,17.79,-0.8708675742526274,1.7547270675420188,0.16676896937952718,-10.771252259052392,0.02142045886077874,1.6621398161421796,0.30399105750915767
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,25.0,P,5.33,5.33,5.33,5.33,1,35308,5.2,41623,5.4,17.79,17.79,-0.3402393231904569,,,,,,
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,47.5,C,0.6,0.6,0.6,0.6,14,43806,0.55,41312,0.65,17.79,17.79,-0.9820932093628518,1.7951594861383189,0.13653010360441442,-9.622604114081133,0.018328692601086556,1.4550024804466462,0.2507969649499011
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,30.0,C,1.62,1.62,1.6,1.6,4,1,1.6,10852,1.65,17.79,17.79,-0.5225608799844117,1.6852676771113315,0.3154511013044795,-14.856856760342271,0.03171761002925391,2.363733738869293,0.5473489982159251
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,50.0,C,0.55,0.55,0.55,0.55,1,29196,0.5,1967,0.55,17.79,17.79,-1.0333865037504022,1.82046596520942,0.1257343096123279,-9.208592054524281,0.017074062571234606,1.3745123311653016,0.2313176764938703
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,55.0,C,0.45,0.45,0.45,0.45,1,17391,0.4,11683,0.45,17.79,17.79,-1.1286966835547272,1.851297206204711,0.10492263245185945,-8.219972323266944,0.014762390496814876,1.208542820456094,0.19426222837315593
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,28.0,P,7.8,7.8,7.8,7.8,1,14048,7.7,12173,7.8,17.79,17.79,-0.4535680084974601,,,,,,
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,25.0,C,2.37,2.37,2.37,2.37,9,14027,2.35,4,2.4,17.79,17.79,-0.3402393231904569,1.6679294456794542,0.42092149692808334,-16.293982720666293,0.03525917105356241,2.6006324747283585,0.7017419326185748
