underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
A,2021-04-26 15:00:00,A,2021-06-18,75.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1058,0.9500,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,75.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1056,0.9500,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,75.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,479,1.0000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,2,54.7000,3,59.5000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,94,55.5000,94,59.8000,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.5000,115,59.8000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,117,55.3000,117,59.9000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.6000,115,59.7000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,27,55.7000,27,59.6000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,75,55.7000,75,59.6000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.8000,115,59.5000,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.9000,115,59.4000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.9000,115,59.4000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.9000,115,59.4000,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,115,55.9000,115,59.4000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,80.000,C,0.0000,0.0000,0.0000,0.0000,0,127,55.1000,173,60.0000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,257,0.1500,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,201,0.1500,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,322,0.1500,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,323,0.1500,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,253,0.1500,137.6200,137.6700
