underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 14:00:00,VIX,2021-12-22,30.0,C,3.2,3.2,3.2,3.2,10,2371,3.1,2494,3.3,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-12-22,30.0,C,3.22,3.22,3.22,3.22,1,34,3.1,1319,3.3,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-12-22,30.0,C,3.17,3.17,3.17,3.17,1,4,3.1,3686,3.3,17.72,17.72
^VIX,2021-04-26 12:00:00,VIX,2021-12-22,32.5,C,2.81,2.81,2.81,2.81,2,3886,2.65,358,2.85,17.79,17.79
^VIX,2021-04-26 10:00:00,VIX,2021-12-22,35.0,C,2.44,2.44,2.42,2.42,10,604,2.3,559,2.5,17.84,17.84
^VIX,2021-04-26 16:00:00,VIX,2021-12-22,35.0,C,2.35,2.35,2.35,2.35,50,1,2.3,2711,2.45,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-12-22,40.0,C,1.9,1.9,1.84,1.85,17,601,1.75,3131,1.95,17.84,17.84
^VIX,2021-04-26 11:30:00,VIX,2021-12-22,40.0,C,1.85,1.85,1.85,1.85,15,1,1.75,3389,1.9,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-12-22,40.0,C,1.85,1.85,1.85,1.85,1,1,1.8,444,1.9,17.79,17.79
^VIX,2021-04-26 13:00:00,VIX,2021-12-22,40.0,C,1.8,1.8,1.8,1.8,1,3451,1.7,486,1.9,17.93,17.93
^VIX,2021-04-26 14:30:00,VIX,2021-12-22,40.0,C,1.82,1.82,1.82,1.82,1,1,1.75,3329,1.9,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-12-22,40.0,C,1.81,1.81,1.81,1.81,2,1,1.75,31,1.85,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-12-22,50.0,C,1.15,1.15,1.15,1.15,20,1,1.1,695,1.2,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-12-22,50.0,C,1.13,1.13,1.13,1.13,2,1,1.1,626,1.2,17.79,17.79
^VIX,2021-04-26 13:00:00,VIX,2021-12-22,50.0,C,1.1,1.1,1.1,1.1,1,5224,1.0,2279,1.2,17.93,17.93
^VIX,2021-04-26 14:30:00,VIX,2021-12-22,50.0,C,1.14,1.14,1.1,1.1,3,6713,1.0,3919,1.2,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-12-22,50.0,C,1.15,1.15,1.15,1.15,110,1,1.1,261,1.15,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-12-22,50.0,C,1.1,1.1,1.1,1.1,1,1,1.05,146,1.15,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-12-22,60.0,C,0.72,0.72,0.72,0.72,5,32,0.7,644,0.8,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-12-22,60.0,C,0.74,0.74,0.74,0.74,20,3682,0.65,1779,0.8,17.75,17.75
^VIX,2021-04-26 13:30:00,VIX,2021-12-22,60.0,C,0.75,0.75,0.75,0.75,1,29,0.7,477,0.8,17.96,17.96
^VIX,2021-04-26 15:30:00,VIX,2021-12-22,60.0,C,0.7,0.7,0.7,0.7,1,9,0.7,3325,0.8,17.72,17.72
^VIX,2021-04-26 11:30:00,VIX,2021-12-22,65.0,C,0.6,0.6,0.6,0.6,25,5565,0.5,1810,0.65,17.76,17.76
^VIX,2021-04-26 13:00:00,VIX,2021-12-22,65.0,C,0.6,0.6,0.6,0.6,1,5373,0.5,482,0.65,17.93,17.93
^VIX,2021-04-26 16:00:00,VIX,2021-12-22,65.0,C,0.62,0.62,0.62,0.62,25,3933,0.5,495,0.65,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-12-22,70.0,C,0.52,0.52,0.52,0.52,17,2591,0.45,1130,0.55,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-12-22,70.0,C,0.5,0.5,0.5,0.5,4,21402,0.4,1997,0.55,17.93,17.93
^VIX,2021-04-26 15:00:00,VIX,2021-12-22,70.0,C,0.5,0.5,0.5,0.5,1,382,0.45,6347,0.55,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-12-22,80.0,C,0.35,0.35,0.35,0.35,8,24766,0.25,22964,0.4,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-12-22,90.0,C,0.3,0.3,0.3,0.3,1,11191,0.15,5299,0.3,17.84,17.84
^VIX,2021-04-26 15:30:00,VIX,2021-12-22,100.0,C,0.2,0.2,0.2,0.2,30,23198,0.1,3249,0.2,17.72,17.72
^VIX,2021-04-26 12:30:00,VIX,2021-12-22,120.0,C,0.1,0.1,0.1,0.1,2,40,0.05,20688,0.15,17.93,17.93
^VIX,2021-04-26 12:00:00,VIX,2021-12-22,150.0,P,125.4,125.4,125.4,125.4,2,1161,125.3,158,125.6,17.79,17.79
^VIX,2021-04-26 13:00:00,VIX,2021-12-22,150.0,P,125.39,125.39,125.39,125.39,7,1242,125.3,20,125.6,17.93,17.93
^VIX,2021-04-26 14:30:00,VIX,2021-12-22,150.0,P,125.39,125.39,125.39,125.39,1,1749,125.3,20,125.6,17.79,17.79
