underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,19.0,P,1.22,1.22,1.22,1.22,9,570,1.2,61,1.25,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,19.0,P,1.24,1.26,1.24,1.25,146,12,1.2,18589,1.25,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,19.0,P,1.2,1.2,1.2,1.2,2,10,1.2,7490,1.25,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,19.0,P,1.22,1.22,1.22,1.22,100,16088,1.2,59,1.25,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,19.0,P,1.25,1.25,1.25,1.25,121,21,1.25,16580,1.3,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,19.0,P,1.25,1.25,1.25,1.25,250,20168,1.15,41141,1.25,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,19.0,P,1.25,1.25,1.25,1.25,1,14189,1.2,34247,1.3,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,20.0,C,2.15,2.25,2.15,2.2,429,31446,2.15,21102,2.25,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,20.0,C,2.18,2.18,2.1,2.15,3966,565,2.1,981,2.15,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,20.0,C,2.15,2.15,2.15,2.15,100,34301,2.1,22295,2.2,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,20.0,C,2.11,2.15,2.06,2.1,69,715,2.1,29582,2.2,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,20.0,C,2.2,2.2,2.1,2.15,1329,10,2.15,9231,2.2,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,20.0,C,2.18,2.25,2.15,2.2,434,3011,2.15,29497,2.25,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,20.0,C,2.2,2.2,2.15,2.2,42,753,2.15,32660,2.25,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,20.0,C,2.17,2.17,2.15,2.15,18,10,2.15,3349,2.2,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,20.0,C,2.2,2.2,2.15,2.15,274,1036,2.1,28242,2.2,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,20.0,C,2.15,2.15,2.15,2.15,1,5156,2.1,26806,2.2,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,20.0,C,2.1,2.1,2.05,2.05,1166,25,2.05,40680,2.15,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,20.0,C,2.1,2.15,2.02,2.15,88,30788,2.1,412,2.2,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,20.0,C,2.2,2.3,2.1,2.1,332,584,2.05,13488,2.15,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,20.0,C,2.1,2.1,2.1,2.1,22,25,2.05,173,2.1,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,20.0,P,1.95,2.0,1.95,1.95,145,10224,1.9,28024,2.0,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,20.0,P,1.92,1.95,1.92,1.95,3155,33456,1.9,23899,2.0,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,20.0,P,1.9,1.93,1.9,1.93,305,6855,1.9,125,1.95,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,20.0,P,1.95,1.95,1.95,1.95,101,36734,1.9,25441,2.0,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,20.0,P,1.92,1.95,1.9,1.95,1428,23076,1.85,31187,1.95,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,20.0,P,1.85,1.9,1.85,1.9,349,28023,1.8,24434,1.9,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,20.0,P,1.85,1.85,1.85,1.85,1,25130,1.8,28854,1.9,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,20.0,P,1.85,1.85,1.85,1.85,11,23588,1.8,30110,1.9,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,20.0,P,1.85,1.9,1.85,1.9,1264,32702,1.8,18185,1.9,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,20.0,P,1.8,1.8,1.8,1.8,163,26776,1.85,29140,1.95,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,20.0,P,1.91,1.92,1.88,1.88,7,18868,1.75,25533,1.85,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,20.0,P,1.8,1.8,1.8,1.8,36,21,1.85,1701,1.9,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,20.0,P,1.85,1.85,1.85,1.85,10,10,1.85,357,1.9,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,21.0,C,1.9,1.92,1.9,1.92,18,36843,1.85,16907,1.95,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,21.0,C,1.85,1.85,1.8,1.83,567,7585,1.8,25953,1.9,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,21.0,C,1.85,1.85,1.85,1.85,3,23400,1.8,13635,1.9,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,21.0,C,1.82,1.82,1.82,1.82,25,11163,1.8,30186,1.9,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,21.0,C,1.9,1.9,1.87,1.9,90,10,1.85,5077,1.9,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,21.0,C,1.85,1.85,1.85,1.85,5,3700,1.85,30828,1.95,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,21.0,C,1.85,1.85,1.85,1.85,72,3277,1.8,28667,1.9,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,21.0,C,1.85,1.85,1.8,1.8,631,3221,1.75,28389,1.85,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,21.0,C,1.74,1.75,1.74,1.75,4,17913,1.8,10375,1.9,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,21.0,C,1.9,1.9,1.85,1.85,89,2616,1.75,32604,1.85,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,21.0,C,1.78,1.78,1.78,1.78,15,363,1.75,138,1.8,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,21.0,P,2.65,2.7,2.6,2.6,8,13073,2.6,27296,2.7,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,21.0,P,2.65,2.65,2.65,2.65,569,372,2.65,5752,2.7,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,21.0,P,2.65,2.65,2.65,2.65,10,17629,2.6,28449,2.7,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,21.0,P,2.65,2.65,2.65,2.65,10,23939,2.6,14423,2.7,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,21.0,P,2.59,2.59,2.59,2.59,100,15784,2.55,25143,2.65,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,21.0,P,2.5,2.53,2.5,2.53,2,12757,2.5,19706,2.6,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,21.0,P,2.5,2.5,2.5,2.5,70,31284,2.5,8120,2.6,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,21.0,P,2.5,2.65,2.5,2.65,1325,10239,2.55,23608,2.65,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,21.0,P,2.6,2.6,2.6,2.6,117,10204,2.45,23973,2.55,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,21.0,P,2.5,2.5,2.5,2.5,33,10,2.55,304,2.6,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,22.0,C,1.65,1.7,1.6,1.68,278,767,1.65,1277,1.7,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,22.0,C,1.67,1.67,1.65,1.65,1510,20496,1.55,16893,1.65,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,22.0,C,1.6,1.65,1.6,1.65,124,3286,1.6,18,1.65,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,22.0,C,1.6,1.6,1.58,1.59,11,24061,1.55,21081,1.65,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,22.0,C,1.61,1.65,1.6,1.61,1082,8316,1.6,143,1.65,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,22.0,C,1.64,1.65,1.6,1.65,3217,5735,1.6,3,1.65,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,22.0,C,1.55,1.55,1.55,1.55,7,4715,1.6,31582,1.7,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,22.0,C,1.65,1.65,1.62,1.62,7,50,1.6,31166,1.7,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,22.0,C,1.6,1.6,1.59,1.59,69,16619,1.55,24813,1.65,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,22.0,C,1.59,1.59,1.55,1.55,152,12317,1.5,26992,1.6,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,22.0,C,1.54,1.55,1.54,1.55,20,18319,1.55,16487,1.65,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,22.0,C,1.65,1.65,1.58,1.65,200,9600,1.5,28723,1.6,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,22.0,C,1.55,1.55,1.55,1.55,10,2861,1.5,6196,1.6,17.64,17.64
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,22.0,P,3.37,3.37,3.37,3.37,300,7160,3.4,26032,3.5,17.75,17.75
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,22.0,P,3.3,3.3,3.3,3.3,50,19,3.3,38333,3.4,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,22.0,P,3.33,3.37,3.33,3.34,20,32258,3.2,45753,3.4,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,22.0,P,3.32,3.32,3.32,3.32,100,1166,3.3,27560,3.4,17.78,17.78
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,22.0,P,3.3,3.3,3.3,3.3,200,8692,3.2,20744,3.3,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,22.0,P,3.17,3.17,3.17,3.17,50,2409,3.3,38853,3.4,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,23.0,C,1.45,1.5,1.45,1.5,9,8263,1.45,31651,1.55,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,23.0,C,1.5,1.5,1.4,1.4,25,2928,1.4,3934,1.45,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,23.0,C,1.45,1.45,1.43,1.45,1262,18630,1.4,27750,1.5,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,23.0,C,1.4,1.42,1.4,1.42,21,2705,1.4,1286,1.45,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,23.0,C,1.4,1.42,1.4,1.42,1069,15752,1.4,5,1.45,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,23.0,C,1.45,1.5,1.45,1.45,3115,1,1.45,25667,1.5,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,23.0,C,1.45,1.45,1.45,1.45,8,6546,1.4,31090,1.5,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,23.0,C,1.4,1.4,1.4,1.4,1,549,1.4,30690,1.5,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,23.0,C,1.42,1.42,1.4,1.4,105,2,1.4,22450,1.45,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,23.0,C,1.4,1.4,1.4,1.4,2,15073,1.35,25929,1.45,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,23.0,C,1.35,1.35,1.35,1.35,17,18800,1.3,23674,1.4,17.69,17.69
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,23.0,C,1.4,1.4,1.35,1.35,31,13606,1.3,23296,1.4,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,23.0,P,4.21,4.21,4.21,4.21,5,854,4.2,41704,4.3,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,23.0,P,4.15,4.15,4.15,4.15,5000,19018,4.1,6505,4.2,17.79,17.79
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,23.0,P,4.0,4.0,4.0,4.0,3,33294,4.0,43773,4.2,17.96,17.96
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,23.0,P,4.1,4.1,4.1,4.1,200,27888,4.0,400,4.1,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,23.0,P,4.1,4.1,4.1,4.1,400,16224,4.1,3871,4.2,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,24.0,C,1.35,1.35,1.25,1.34,310,3691,1.3,533,1.35,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,24.0,C,1.3,1.3,1.3,1.3,10,2037,1.25,1657,1.3,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,24.0,C,1.28,1.28,1.28,1.28,3,10519,1.25,450,1.3,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,24.0,C,1.25,1.25,1.25,1.25,5,2351,1.25,3419,1.3,17.76,17.76
