underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,24.0,C,4.2,4.2,4.2,4.2,1,38152,4.2,33489,4.4,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,24.0,C,4.2,4.2,4.2,4.2,1,38823,4.1,38137,4.3,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,24.0,C,4.3,4.3,4.2,4.2,2,870,4.2,23324,4.3,17.74,17.74
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,24.0,C,4.2,4.21,4.2,4.21,2,1216,4.2,9485,4.3,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,24.0,P,4.3,4.3,4.3,4.3,1,11514,4.2,32977,4.3,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,24.0,P,4.2,4.2,4.2,4.2,1,39984,4.2,35341,4.4,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,24.0,P,4.3,4.3,4.3,4.3,1,38711,4.2,36773,4.4,17.74,17.74
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,25.0,C,4.0,4.0,4.0,4.0,1,5853,3.9,23494,4.0,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,25.0,C,4.0,4.0,4.0,4.0,1,21932,3.9,37802,4.1,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-08-18,25.0,C,4.0,4.0,4.0,4.0,5,38156,3.9,38305,4.1,17.96,17.96
^VIX,2021-04-26 15:00:00,VIX,2021-08-18,25.0,C,4.0,4.0,3.95,3.95,4,1832,3.9,12693,4.0,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,25.0,C,3.9,3.9,3.9,3.9,3,1800,3.9,9047,4.0,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,25.0,P,5.0,5.0,4.98,5.0,11,38075,4.9,37033,5.1,17.74,17.74
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,25.0,P,5.0,5.0,5.0,5.0,1,1472,4.9,15079,5.0,17.72,17.72
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,26.0,C,3.64,3.64,3.64,3.64,1,25057,3.6,37252,3.8,17.76,17.76
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,27.0,C,3.5,3.5,3.5,3.5,20,39489,3.4,34587,3.6,17.84,17.84
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,27.0,C,3.44,3.44,3.44,3.44,2,3200,3.4,19469,3.5,17.76,17.76
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,27.0,C,3.5,3.5,3.5,3.5,14,30710,3.3,31816,3.5,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,28.0,C,3.27,3.27,3.27,3.27,3,36198,3.2,36601,3.4,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,28.0,C,3.27,3.27,3.27,3.27,25,36107,3.1,34162,3.3,17.75,17.75
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,30.0,C,2.75,2.75,2.75,2.75,3,18168,2.75,3009,2.85,17.75,17.75
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,30.0,C,2.85,2.86,2.8,2.86,10,8107,2.8,10945,2.9,17.93,17.93
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,30.0,C,2.77,2.8,2.77,2.8,36,16637,2.75,1056,2.85,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,30.0,C,2.8,2.83,2.8,2.83,11,4058,2.75,10058,2.85,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,30.0,C,2.75,2.75,2.75,2.75,1,5516,2.7,254,2.8,17.64,17.64
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,30.0,P,9.0,9.0,9.0,9.0,10,16650,8.8,23,8.9,17.74,17.74
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,32.5,C,2.49,2.5,2.49,2.5,1020,6534,2.45,43005,2.55,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,32.5,C,2.44,2.44,2.44,2.44,4,25968,2.4,22598,2.5,17.79,17.79
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,35.0,C,2.2,2.2,2.14,2.15,11,30972,2.1,4504,2.2,17.84,17.84
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,35.0,C,2.1,2.1,2.1,2.1,4,29027,2.05,6253,2.15,17.76,17.76
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,35.0,C,2.07,2.07,2.05,2.06,38,3786,2.05,22541,2.15,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,35.0,C,2.1,2.1,2.1,2.1,50,10,2.05,346,2.1,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,35.0,C,2.02,2.02,2.02,2.02,1,4875,2.0,3378,2.1,17.64,17.64
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,37.5,C,1.9,1.9,1.9,1.9,1,5207,1.8,42950,1.9,17.75,17.75
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,40.0,C,1.65,1.65,1.65,1.65,10,2485,1.65,645,1.7,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,40.0,C,1.7,1.7,1.65,1.65,15,32244,1.55,11176,1.65,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,40.0,C,1.65,1.65,1.65,1.65,1,1603,1.6,3616,1.65,17.74,17.74
^VIX,2021-04-26 15:00:00,VIX,2021-08-18,40.0,C,1.6,1.6,1.6,1.6,3,32685,1.55,17325,1.65,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,40.0,C,1.56,1.57,1.56,1.57,11,32047,1.55,17511,1.65,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,40.0,C,1.59,1.59,1.59,1.59,2,471,1.55,40310,1.65,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,40.0,C,1.55,1.55,1.55,1.55,1,6168,1.5,2929,1.6,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,42.5,C,1.45,1.45,1.45,1.45,5,13341,1.45,22,1.5,17.84,17.84
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,42.5,C,1.4,1.4,1.4,1.4,7,39750,1.35,13927,1.45,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,45.0,C,1.35,1.35,1.35,1.35,5,4071,1.3,664,1.35,17.84,17.84
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,45.0,C,1.25,1.25,1.25,1.25,1,6342,1.2,33866,1.3,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,50.0,C,1.0,1.0,1.0,1.0,22,39521,0.95,11010,1.05,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,50.0,C,1.0,1.0,1.0,1.0,4,39318,0.95,5183,1.05,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-08-18,50.0,C,1.0,1.0,1.0,1.0,10,20222,0.95,37463,1.05,17.69,17.69
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,50.0,C,0.95,0.95,0.95,0.95,137,21116,0.9,3160,1.0,17.64,17.64
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,55.0,C,0.8,0.8,0.8,0.8,25,42834,0.75,4106,0.85,17.79,17.79
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,60.0,C,0.72,0.72,0.71,0.71,195,43779,0.65,19818,0.75,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,60.0,C,0.67,0.67,0.67,0.67,20,1925,0.65,11673,0.7,17.75,17.75
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,60.0,C,0.67,0.67,0.67,0.67,1,12,0.65,5686,0.7,17.93,17.93
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,60.0,C,0.65,0.66,0.65,0.66,13,25111,0.6,39138,0.7,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,60.0,C,0.7,0.7,0.7,0.7,15,13980,0.6,34344,0.7,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,60.0,P,36.71,36.71,36.71,36.71,50,7505,36.6,24779,36.8,17.74,17.74
^VIX,2021-04-26 13:30:00,VIX,2021-08-18,60.0,P,36.55,36.55,36.55,36.55,50,608,36.5,25594,36.7,17.96,17.96
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,65.0,C,0.6,0.6,0.6,0.6,195,18833,0.55,3241,0.6,17.84,17.84
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,65.0,C,0.55,0.55,0.55,0.55,19,43887,0.5,26420,0.6,17.76,17.76
^VIX,2021-04-26 14:30:00,VIX,2021-08-18,65.0,C,0.54,0.54,0.54,0.54,1,41548,0.5,632,0.55,17.79,17.79
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,65.0,C,0.52,0.52,0.52,0.52,1,2,0.5,5237,0.55,17.64,17.64
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,65.0,P,41.57,41.57,41.57,41.57,50,26343,41.4,1508,41.6,17.74,17.74
^VIX,2021-04-26 13:30:00,VIX,2021-08-18,65.0,P,41.4,41.4,41.4,41.4,50,22230,41.3,2152,41.5,17.96,17.96
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,70.0,C,0.5,0.5,0.5,0.5,1,24876,0.45,3295,0.5,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,70.0,C,0.45,0.45,0.45,0.45,100,44637,0.4,16720,0.5,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,70.0,C,0.45,0.45,0.45,0.45,8,43154,0.4,21618,0.5,17.93,17.93
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,80.0,C,0.35,0.35,0.3,0.3,202,53224,0.25,11889,0.35,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,80.0,C,0.35,0.35,0.35,0.35,2,51823,0.25,12009,0.35,17.76,17.76
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,80.0,C,0.3,0.3,0.3,0.3,5,4764,0.25,20597,0.35,17.64,17.64
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,85.0,C,0.25,0.25,0.25,0.25,3,53471,0.2,10992,0.3,17.75,17.75
^VIX,2021-04-26 13:00:00,VIX,2021-08-18,150.0,P,125.83,125.83,125.83,125.83,5,2983,125.7,596,125.9,17.93,17.93
