underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 16:15:00,VIXW,2021-05-05,16.0,C,3.14,3.14,3.13,3.13,6,5,3.0,8,3.19,17.64,17.64
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,16.0,P,0.1,0.1,0.1,0.1,50,2213,0.05,11,0.13,17.84,17.84
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,16.0,P,0.08,0.08,0.08,0.08,1,949,0.05,55,0.13,17.79,17.79
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,16.0,P,0.03,0.03,0.03,0.03,3,48,0.03,633,0.1,17.93,17.93
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,16.0,P,0.09,0.09,0.09,0.09,1,44,0.03,333,0.1,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,16.0,P,0.07,0.07,0.07,0.07,1,32,0.04,38,0.13,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,17.0,C,2.4,2.4,2.32,2.32,10,17,2.18,17,2.46,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,17.0,C,2.26,2.26,2.26,2.26,5,17,2.08,35,2.36,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,17.0,C,2.28,2.28,2.28,2.28,1,17,2.13,34,2.39,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-05-05,17.0,C,2.33,2.33,2.33,2.33,1,17,2.14,130,2.4,17.76,17.76
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,17.0,C,2.41,2.41,2.41,2.41,3,14,2.16,14,2.42,17.78,17.78
^VIX,2021-04-26 14:30:00,VIXW,2021-05-05,17.0,C,2.48,2.48,2.48,2.48,2,14,2.18,12,2.45,17.79,17.79
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,17.0,P,0.3,0.3,0.3,0.3,51,2122,0.25,20,0.35,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,17.0,P,0.3,0.3,0.3,0.3,21,661,0.3,19,0.34,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,17.0,P,0.25,0.25,0.25,0.25,10,1367,0.25,19,0.34,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-05-05,17.0,P,0.25,0.25,0.25,0.25,3,40,0.22,19,0.34,17.76,17.76
^VIX,2021-04-26 13:30:00,VIXW,2021-05-05,17.0,P,0.25,0.25,0.25,0.25,1,15,0.2,20,0.27,17.96,17.96
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,17.0,P,0.24,0.28,0.24,0.28,201,15,0.22,215,0.28,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,17.0,P,0.23,0.23,0.2,0.2,20,1531,0.2,199,0.28,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,18.0,C,1.65,1.71,1.65,1.65,16,17,1.6,34,1.84,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,18.0,C,1.58,1.65,1.58,1.6,3,17,1.51,55,1.75,17.75,17.75
^VIX,2021-04-26 11:30:00,VIXW,2021-05-05,18.0,C,1.69,1.69,1.65,1.65,3,17,1.56,34,1.78,17.76,17.76
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,18.0,C,1.75,1.83,1.65,1.65,5,1,1.7,15,1.85,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-05-05,18.0,C,1.75,1.75,1.69,1.69,15,17,1.64,15,1.85,17.93,17.93
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,18.0,C,1.6,1.69,1.6,1.69,8,14,1.63,929,1.85,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,18.0,C,1.69,1.85,1.63,1.7,126,11,1.54,544,1.75,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,18.0,P,0.75,0.75,0.75,0.75,10,2136,0.65,17,0.78,17.84,17.84
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,18.0,P,0.68,0.68,0.68,0.68,2,1336,0.6,17,0.72,17.79,17.79
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,18.0,P,0.65,0.65,0.65,0.65,1,34,0.52,17,0.67,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-05-05,18.0,P,0.61,0.61,0.61,0.61,1,34,0.51,17,0.66,17.93,17.93
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,18.0,P,0.62,0.62,0.62,0.62,1,1301,0.55,14,0.69,17.78,17.78
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,18.0,P,0.62,0.62,0.62,0.62,100,1524,0.55,14,0.65,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,18.0,P,0.62,0.62,0.62,0.62,1,11,0.57,1,0.66,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-05-05,18.0,P,0.66,0.66,0.66,0.66,1,8,0.58,8,0.74,17.64,17.64
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,19.0,C,1.44,1.44,1.31,1.31,26,17,1.22,11,1.42,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,19.0,C,1.25,1.25,1.25,1.25,2,1,1.16,673,1.3,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,19.0,C,1.16,1.16,1.16,1.16,51,17,1.17,34,1.36,17.74,17.74
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,19.0,C,1.2,1.2,1.2,1.2,60,34,1.18,34,1.37,17.79,17.79
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,19.0,C,1.26,1.26,1.25,1.25,204,17,1.22,34,1.41,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-05-05,19.0,C,1.29,1.29,1.23,1.23,11,16,1.23,34,1.42,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-05-05,19.0,C,1.28,1.4,1.21,1.3,8,17,1.23,17,1.42,17.96,17.96
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,19.0,C,1.31,1.31,1.31,1.31,3,14,1.16,17,1.33,17.78,17.78
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,19.0,C,1.25,1.33,1.25,1.33,45,11,1.14,451,1.3,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-05-05,19.0,C,1.32,1.32,1.32,1.32,1,8,1.11,8,1.31,17.64,17.64
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,19.0,P,1.35,1.35,1.35,1.35,1,36,1.21,17,1.38,17.74,17.74
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,19.0,P,1.29,1.29,1.29,1.29,1,36,1.16,17,1.32,17.79,17.79
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,19.0,P,1.19,1.19,1.19,1.19,100,774,1.15,14,1.22,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,20.0,C,1.05,1.1,0.33,0.86,27,18,0.96,13,1.13,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,20.0,C,0.89,1.07,0.89,0.96,19,18,0.89,136,1.05,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,20.0,C,0.89,1.0,0.89,1.0,257,58,0.95,36,1.06,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-05-05,20.0,C,0.95,1.02,0.9,1.02,61,61,0.9,2,1.0,17.76,17.76
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,20.0,C,0.95,1.0,0.95,1.0,20,12,0.95,10,1.0,17.79,17.79
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,20.0,C,1.0,1.02,1.0,1.02,22,9,1.02,57,1.1,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-05-05,20.0,C,1.05,1.08,1.02,1.02,15,1,0.95,95,1.1,17.93,17.93
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,20.0,C,1.02,1.02,1.02,1.02,1,7,1.0,11,1.05,17.78,17.78
^VIX,2021-04-26 14:30:00,VIXW,2021-05-05,20.0,C,1.0,1.0,1.0,1.0,7,1,0.95,48,1.05,17.79,17.79
^VIX,2021-04-26 15:00:00,VIXW,2021-05-05,20.0,C,0.95,0.95,0.95,0.95,1,1,0.9,30,1.01,17.69,17.69
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,20.0,C,0.9,0.98,0.8,0.93,77,15,0.9,11,1.05,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,20.0,C,1.0,1.0,0.93,0.97,32,2,0.9,40,1.0,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-05-05,20.0,C,0.9,0.9,0.87,0.87,5,8,0.84,52,1.0,17.64,17.64
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,20.0,P,1.98,1.98,1.98,1.98,3,867,1.85,17,2.04,17.79,17.79
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,20.0,P,1.98,1.98,1.98,1.98,3,34,1.76,40,2.09,17.93,17.93
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,20.0,P,1.93,1.93,1.93,1.93,1,14,1.81,14,2.02,17.78,17.78
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,21.0,C,0.85,0.85,0.85,0.85,2,2,0.8,19,0.9,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,21.0,C,0.8,0.8,0.8,0.8,2,3,0.75,53,0.87,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,21.0,C,0.85,0.85,0.8,0.8,101,3,0.75,71,0.85,17.74,17.74
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,21.0,C,0.8,0.8,0.8,0.8,3,3,0.75,2,0.8,17.79,17.79
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,21.0,C,0.76,0.78,0.74,0.74,10,3,0.72,12,0.8,17.72,17.72
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,21.0,P,2.8,2.8,2.8,2.8,1,226,2.75,17,2.92,17.74,17.74
^VIX,2021-04-26 13:30:00,VIXW,2021-05-05,21.0,P,2.63,2.63,2.63,2.63,1,17,2.51,17,2.74,17.96,17.96
^VIX,2021-04-26 13:30:00,VIXW,2021-05-05,22.0,C,0.66,0.74,0.63,0.63,7,81,0.59,19,0.71,17.96,17.96
^VIX,2021-04-26 15:00:00,VIXW,2021-05-05,22.0,C,0.64,0.64,0.59,0.59,21,34,0.51,51,0.65,17.69,17.69
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,22.0,C,0.6,0.6,0.6,0.6,20,12,0.54,24,0.68,17.72,17.72
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,22.0,P,3.78,3.78,3.78,3.78,17,161,3.6,17,3.78,17.74,17.74
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,23.0,C,0.54,0.54,0.54,0.54,2,22,0.5,20,0.57,17.79,17.79
^VIX,2021-04-26 14:30:00,VIXW,2021-05-05,23.0,C,0.48,0.48,0.48,0.48,5,17,0.46,32,0.56,17.79,17.79
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,23.0,C,0.5,0.5,0.5,0.5,1,1,0.48,14,0.55,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,24.0,C,0.46,0.49,0.46,0.48,4,279,0.45,80,0.56,17.84,17.84
^VIX,2021-04-26 12:30:00,VIXW,2021-05-05,24.0,C,0.41,0.41,0.41,0.41,4,34,0.41,40,0.49,17.93,17.93
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,24.0,C,0.45,0.45,0.45,0.45,10,13,0.36,34,0.48,17.72,17.72
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,24.0,P,5.47,5.47,5.47,5.47,3,34,5.24,17,5.5,17.79,17.79
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,24.0,P,5.35,5.35,5.35,5.35,1,28,5.22,14,5.48,17.78,17.78
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,25.0,C,0.4,0.4,0.4,0.4,10,13,0.4,72,0.49,17.84,17.84
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,25.0,C,0.34,0.38,0.34,0.37,65,26,0.32,42,0.42,17.74,17.74
^VIX,2021-04-26 12:00:00,VIXW,2021-05-05,25.0,C,0.36,0.36,0.36,0.36,1,26,0.32,23,0.42,17.79,17.79
^VIX,2021-04-26 13:30:00,VIXW,2021-05-05,25.0,C,0.35,0.42,0.35,0.42,10,26,0.32,21,0.42,17.96,17.96
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,25.0,C,0.35,0.35,0.35,0.35,2,26,0.32,55,0.4,17.78,17.78
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,25.0,C,0.3,0.3,0.3,0.3,2,34,0.29,61,0.4,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,25.0,C,0.4,0.4,0.39,0.4,22,15,0.3,1368,0.4,17.72,17.72
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,26.0,C,0.38,0.38,0.38,0.38,2,21,0.28,79,0.38,17.75,17.75
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,27.0,C,0.35,0.35,0.35,0.35,1,20,0.3,56,0.37,17.84,17.84
^VIX,2021-04-26 11:00:00,VIXW,2021-05-05,29.0,C,0.2,0.2,0.2,0.2,1,85,0.16,4,0.2,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-05-05,29.0,C,0.2,0.2,0.2,0.2,4,85,0.16,22,0.25,17.76,17.76
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,29.0,C,0.2,0.2,0.2,0.2,2,55,0.15,1658,0.25,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,30.0,C,0.27,0.27,0.27,0.27,1,45,0.18,86,0.27,17.84,17.84
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,30.0,C,0.2,0.2,0.18,0.18,6,34,0.13,34,0.23,17.72,17.72
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,35.0,C,0.12,0.12,0.12,0.12,2,13,0.12,1125,0.15,17.75,17.75
^VIX,2021-04-26 13:30:00,VIXW,2021-05-05,35.0,C,0.13,0.13,0.13,0.13,1,13,0.12,1132,0.15,17.96,17.96
^VIX,2021-04-26 14:00:00,VIXW,2021-05-05,35.0,C,0.12,0.12,0.12,0.12,13,20,0.1,1454,0.15,17.78,17.78
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,35.0,C,0.1,0.1,0.1,0.1,20,16,0.07,1946,0.15,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-05-05,40.0,C,0.1,0.1,0.1,0.1,20,22,0.07,2178,0.14,17.84,17.84
^VIX,2021-04-26 14:30:00,VIXW,2021-05-05,40.0,C,0.07,0.07,0.07,0.07,22,25,0.06,1545,0.1,17.79,17.79
^VIX,2021-04-26 15:30:00,VIXW,2021-05-05,40.0,C,0.06,0.06,0.06,0.06,25,35,0.05,1827,0.1,17.72,17.72
^VIX,2021-04-26 10:30:00,VIXW,2021-05-05,50.0,C,0.04,0.04,0.04,0.04,12,0,0.0,1809,0.05,17.75,17.75
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,60.0,P,41.08,41.08,41.08,41.08,10,10,40.84,10,41.14,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-05-05,65.0,P,46.09,46.09,46.09,46.09,5,10,45.84,10,46.14,17.72,17.72
