underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,23.0,C,4.07,4.07,4.05,4.05,12,9150,4.0,7504,4.1,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,23.0,C,4.0,4.0,4.0,4.0,1,17237,3.9,2152,4.0,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,23.0,C,3.9,3.9,3.9,3.9,1,42426,3.9,43342,4.1,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,23.0,C,4.1,4.1,4.1,4.1,2,22,4.0,35034,4.1,17.93,17.93
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,23.0,C,4.0,4.0,4.0,4.0,10,25155,3.9,39823,4.1,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,23.0,P,3.6,3.6,3.6,3.6,10,34879,3.5,29669,3.7,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,24.0,C,3.8,3.8,3.8,3.8,3,8289,3.7,15643,3.8,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,24.0,C,3.64,3.64,3.64,3.64,1,20496,3.6,2485,3.7,17.75,17.75
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,24.0,C,3.76,3.77,3.76,3.77,4,47134,3.6,37536,3.8,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-07-21,24.0,C,3.7,3.7,3.7,3.7,1,406,3.7,37338,3.8,17.96,17.96
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,24.0,C,3.71,3.71,3.71,3.71,1,24381,3.6,967,3.7,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,24.0,P,4.29,4.29,4.28,4.28,3,13108,4.3,16054,4.4,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,24.0,P,4.3,4.4,4.3,4.4,11,48822,4.2,37442,4.4,17.74,17.74
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,24.0,P,4.22,4.3,4.22,4.3,2,38296,4.2,32150,4.4,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,25.0,C,3.58,3.58,3.4,3.5,259,33853,3.4,42875,3.6,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,25.0,C,3.52,3.52,3.39,3.4,198,48322,3.3,42373,3.5,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,25.0,C,3.4,3.44,3.4,3.43,8,49353,3.3,41600,3.5,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-07-21,25.0,C,3.41,3.5,3.41,3.45,26,29,3.4,40260,3.5,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-07-21,25.0,C,3.45,3.46,3.44,3.44,3,26553,3.4,2695,3.5,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,25.0,C,3.5,3.5,3.48,3.48,2,16855,3.4,15843,3.5,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-07-21,25.0,C,3.44,3.48,3.43,3.47,16,25103,3.4,11213,3.5,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-07-21,25.0,C,3.5,3.5,3.5,3.5,30,1392,3.4,38636,3.5,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-07-21,25.0,C,3.45,3.45,3.42,3.42,94,100,3.4,38724,3.5,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,25.0,C,3.43,3.43,3.3,3.3,160,22,3.4,23748,3.5,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,25.0,C,3.47,3.47,3.4,3.4,736,38694,3.3,33864,3.5,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,25.0,C,3.4,3.42,3.4,3.42,52,5387,3.3,20138,3.5,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,26.0,C,3.22,3.22,3.2,3.2,6,2377,3.2,35441,3.3,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,26.0,C,3.2,3.2,3.2,3.2,5,14689,3.1,13122,3.2,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,26.0,C,3.2,3.2,3.2,3.2,5,44353,3.1,44362,3.3,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-07-21,26.0,C,3.16,3.16,3.16,3.16,15,43603,3.1,39229,3.3,17.76,17.76
^VIX,2021-04-26 13:00:00,VIX,2021-07-21,26.0,C,3.2,3.2,3.2,3.2,5,46885,3.1,42433,3.3,17.93,17.93
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,26.0,C,3.2,3.2,3.2,3.2,87,16152,3.1,2574,3.2,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,27.0,C,3.1,3.1,3.1,3.1,1,22651,2.95,39876,3.1,17.84,17.84
^VIX,2021-04-26 13:30:00,VIX,2021-07-21,27.0,C,3.0,3.0,3.0,3.0,1,22,2.95,44968,3.1,17.96,17.96
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,27.0,P,6.6,6.6,6.6,6.6,1,7278,6.5,34290,6.6,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,27.0,P,6.59,6.59,6.59,6.59,1,36896,6.5,47256,6.7,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,27.0,P,6.5,6.5,6.5,6.5,1,37351,6.4,43148,6.6,17.93,17.93
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,28.0,C,2.79,2.85,2.79,2.85,18,22829,2.75,10933,2.85,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,28.0,C,2.77,2.77,2.77,2.77,500,20388,2.7,11471,2.8,17.74,17.74
^VIX,2021-04-26 13:30:00,VIX,2021-07-21,28.0,C,2.78,2.78,2.78,2.78,3,23,2.75,476,2.8,17.96,17.96
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,29.0,C,2.55,2.6,2.55,2.6,3,10,2.6,44270,2.7,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,29.0,C,2.5,2.5,2.5,2.5,9,10101,2.5,21822,2.6,17.75,17.75
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,29.0,C,2.53,2.53,2.53,2.53,1,21892,2.5,4575,2.6,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,29.0,C,2.5,2.5,2.5,2.5,1,5893,2.45,1697,2.55,17.64,17.64
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,29.0,P,8.2,8.2,8.2,8.2,3,310,8.2,25446,8.3,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,29.0,P,8.23,8.23,8.23,8.23,10,38471,8.1,45118,8.3,17.74,17.74
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,30.0,C,2.47,2.5,2.45,2.5,1017,11,2.45,15391,2.5,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,30.0,C,2.45,2.45,2.45,2.45,4,4046,2.35,45691,2.45,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,30.0,C,2.41,2.41,2.38,2.4,190,21716,2.35,17261,2.45,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,30.0,C,2.42,2.42,2.42,2.42,1,22,2.4,1207,2.45,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-07-21,30.0,C,2.42,2.42,2.42,2.42,3,22,2.4,1820,2.45,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-07-21,30.0,C,2.45,2.45,2.45,2.45,18,22,2.4,554,2.45,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-07-21,30.0,C,2.44,2.44,2.35,2.35,16,16986,2.35,25999,2.45,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-07-21,30.0,C,2.4,2.4,2.4,2.4,20,19567,2.35,22416,2.45,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-07-21,30.0,C,2.4,2.4,2.4,2.4,40,8984,2.35,28156,2.45,17.69,17.69
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,30.0,C,2.37,2.37,2.37,2.37,20,348,2.35,29887,2.45,17.72,17.72
^VIX,2021-04-26 14:30:00,VIX,2021-07-21,32.5,C,2.04,2.04,2.04,2.04,3,15526,2.0,25661,2.1,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-07-21,32.5,C,2.04,2.04,2.04,2.04,2,2615,2.0,664,2.05,17.69,17.69
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,32.5,C,2.03,2.03,2.03,2.03,2,22,2.0,45491,2.1,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,35.0,C,1.85,1.85,1.85,1.85,1,24253,1.7,24070,1.8,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,35.0,C,1.78,1.78,1.78,1.78,1,44639,1.7,7324,1.8,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-07-21,35.0,C,1.76,1.76,1.76,1.76,10,28,1.75,117,1.8,17.79,17.79
^VIX,2021-04-26 13:00:00,VIX,2021-07-21,35.0,C,1.8,1.8,1.8,1.8,2,23,1.75,2863,1.8,17.93,17.93
^VIX,2021-04-26 14:30:00,VIX,2021-07-21,35.0,C,1.77,1.77,1.77,1.77,20,1,1.75,14746,1.8,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-07-21,35.0,C,1.75,1.75,1.75,1.75,5,31769,1.7,28792,1.8,17.69,17.69
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,35.0,C,1.74,1.74,1.74,1.74,600,1490,1.7,29331,1.8,17.72,17.72
^VIX,2021-04-26 14:30:00,VIX,2021-07-21,35.0,P,13.2,13.2,13.2,13.2,1,31454,13.2,40319,13.4,17.79,17.79
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,37.5,C,1.57,1.65,1.57,1.65,16,19955,1.55,25744,1.65,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,37.5,C,1.55,1.55,1.55,1.55,500,13710,1.5,47045,1.6,17.74,17.74
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,37.5,C,1.55,1.55,1.55,1.55,15,15627,1.5,29152,1.6,17.93,17.93
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,40.0,C,1.5,1.5,1.4,1.42,234,5,1.4,21194,1.45,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,40.0,C,1.42,1.42,1.34,1.35,233,4649,1.3,2442,1.35,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,40.0,C,1.34,1.35,1.34,1.35,8,21689,1.3,26075,1.4,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-07-21,40.0,C,1.35,1.35,1.32,1.35,23,22329,1.3,26618,1.4,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-07-21,40.0,C,1.35,1.35,1.35,1.35,13,24625,1.3,27022,1.4,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,40.0,C,1.35,1.35,1.35,1.35,50,20849,1.3,27955,1.4,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-07-21,40.0,C,1.35,1.35,1.35,1.35,5,22291,1.3,29040,1.4,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-07-21,40.0,C,1.4,1.4,1.35,1.35,10,11768,1.3,23,1.35,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-07-21,40.0,C,1.35,1.35,1.35,1.35,1,8909,1.3,29336,1.4,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-07-21,40.0,C,1.35,1.35,1.32,1.32,27,11,1.3,18845,1.35,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,40.0,C,1.3,1.31,1.25,1.31,514,43702,1.25,12471,1.35,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,40.0,C,1.32,1.35,1.32,1.35,56,5,1.3,13403,1.35,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,40.0,C,1.32,1.32,1.3,1.3,55,565,1.25,6646,1.35,17.64,17.64
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,40.0,P,18.0,18.0,18.0,18.0,50,3789,17.9,722,18.0,17.74,17.74
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,42.5,C,1.26,1.26,1.26,1.26,12,24504,1.2,38979,1.3,17.84,17.84
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,42.5,C,1.2,1.2,1.2,1.2,15,11340,1.15,22,1.2,17.93,17.93
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,45.0,C,1.1,1.1,1.1,1.1,6,48654,1.05,19093,1.15,17.84,17.84
^VIX,2021-04-26 14:00:00,VIX,2021-07-21,45.0,C,1.05,1.05,1.05,1.05,5,12287,1.0,28,1.05,17.78,17.78
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,45.0,C,1.0,1.0,1.0,1.0,20,5054,0.95,6996,1.05,17.64,17.64
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,45.0,P,22.68,22.68,22.68,22.68,50,549,22.6,461,22.7,17.74,17.74
^VIX,2021-04-26 11:00:00,VIX,2021-07-21,50.0,C,0.82,0.82,0.82,0.82,11,6271,0.8,2576,0.85,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-07-21,50.0,C,0.81,0.81,0.81,0.81,150,9482,0.8,2045,0.85,17.76,17.76
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,50.0,C,0.82,0.82,0.82,0.82,1,8690,0.8,3733,0.85,17.93,17.93
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,50.0,C,0.8,0.8,0.8,0.8,21,45048,0.75,23303,0.85,17.72,17.72
^VIX,2021-04-26 15:00:00,VIX,2021-07-21,55.0,C,0.65,0.65,0.65,0.65,3,43357,0.6,755,0.65,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,60.0,C,0.59,0.59,0.59,0.59,700,28519,0.55,3071,0.6,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,60.0,C,0.55,0.55,0.55,0.55,100,14621,0.5,3686,0.55,17.75,17.75
^VIX,2021-04-26 11:30:00,VIX,2021-07-21,60.0,C,0.55,0.55,0.55,0.55,3,24564,0.5,1490,0.55,17.76,17.76
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,60.0,C,0.5,0.5,0.5,0.5,2,24,0.5,14964,0.55,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,60.0,C,0.52,0.52,0.52,0.52,1000,9,0.5,11220,0.55,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,60.0,C,0.5,0.5,0.5,0.5,9,19623,0.45,7521,0.55,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,65.0,C,0.5,0.5,0.5,0.5,700,27566,0.45,5068,0.5,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-07-21,65.0,C,0.45,0.45,0.45,0.45,1,28991,0.4,1197,0.45,17.75,17.75
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,65.0,C,0.4,0.4,0.4,0.4,227,20557,0.35,6555,0.45,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-07-21,70.0,C,0.4,0.4,0.4,0.4,2000,49052,0.35,483,0.4,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-07-21,70.0,C,0.35,0.35,0.35,0.35,50,49350,0.3,37643,0.4,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,70.0,C,0.35,0.35,0.35,0.35,1000,32284,0.3,303,0.35,17.72,17.72
^VIX,2021-04-26 12:00:00,VIX,2021-07-21,80.0,C,0.25,0.25,0.25,0.25,1,38747,0.2,42991,0.3,17.79,17.79
^VIX,2021-04-26 14:00:00,VIX,2021-07-21,80.0,C,0.25,0.25,0.25,0.25,1,47532,0.2,44668,0.3,17.78,17.78
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,85.0,C,0.2,0.2,0.2,0.2,5,7125,0.15,19090,0.25,17.64,17.64
^VIX,2021-04-26 12:00:00,VIX,2021-07-21,95.0,C,0.15,0.15,0.15,0.15,239,28275,0.1,40964,0.2,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,95.0,C,0.15,0.15,0.15,0.15,4000,25266,0.1,42138,0.2,17.72,17.72
^VIX,2021-04-26 12:30:00,VIX,2021-07-21,120.0,C,0.05,0.05,0.05,0.05,30,6240,0.05,7758,0.1,17.93,17.93
