underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 16:00:00,VIXW,2021-05-12,20.0,C,1.7,1.7,1.7,1.7,25,39,1.5,26,1.68,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,20.0,C,1.65,1.65,1.65,1.65,1,39,1.5,10,1.65,17.64,17.64
^VIX,2021-04-26 10:00:00,VIXW,2021-05-12,20.0,P,1.95,1.95,1.95,1.95,27,51,1.81,36,1.99,17.84,17.84
^VIX,2021-04-26 12:00:00,VIXW,2021-05-12,20.0,P,1.9,1.9,1.9,1.9,1,40,1.78,59,1.95,17.79,17.79
^VIX,2021-04-26 10:30:00,VIXW,2021-05-12,21.0,C,1.35,1.35,1.35,1.35,3,37,1.27,45,1.46,17.75,17.75
^VIX,2021-04-26 13:30:00,VIXW,2021-05-12,21.0,C,1.35,1.35,1.35,1.35,2,20,1.31,19,1.48,17.96,17.96
^VIX,2021-04-26 15:00:00,VIXW,2021-05-12,21.0,C,1.27,1.27,1.27,1.27,1,16,1.22,38,1.39,17.69,17.69
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,21.0,C,1.27,1.27,1.27,1.27,2,34,1.28,59,1.45,17.72,17.72
^VIX,2021-04-26 10:30:00,VIXW,2021-05-12,22.0,C,1.2,1.2,1.15,1.15,6,87,1.07,11,1.24,17.75,17.75
^VIX,2021-04-26 10:00:00,VIXW,2021-05-12,23.0,C,1.03,1.03,1.03,1.03,1,20,0.98,59,1.13,17.84,17.84
^VIX,2021-04-26 12:00:00,VIXW,2021-05-12,23.0,C,0.99,0.99,0.99,0.99,2,20,0.96,46,1.08,17.79,17.79
^VIX,2021-04-26 16:00:00,VIXW,2021-05-12,24.0,C,0.87,0.87,0.87,0.87,1,702,0.75,28,0.89,17.72,17.72
^VIX,2021-04-26 11:00:00,VIXW,2021-05-12,25.0,C,0.79,0.79,0.79,0.79,3,21,0.71,12,0.83,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-05-12,25.0,C,0.73,0.73,0.73,0.73,3,20,0.71,86,0.83,17.76,17.76
^VIX,2021-04-26 14:30:00,VIXW,2021-05-12,25.0,C,0.73,0.73,0.73,0.73,20,21,0.68,46,0.81,17.79,17.79
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,25.0,C,0.75,0.75,0.75,0.75,1,18,0.68,925,0.8,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,26.0,C,0.6,0.6,0.6,0.6,7,966,0.55,22,0.68,17.64,17.64
^VIX,2021-04-26 14:30:00,VIXW,2021-05-12,27.0,C,0.56,0.56,0.56,0.56,20,24,0.52,55,0.64,17.79,17.79
^VIX,2021-04-26 15:00:00,VIXW,2021-05-12,29.0,C,0.47,0.47,0.47,0.47,4,1189,0.4,65,0.5,17.69,17.69
^VIX,2021-04-26 11:30:00,VIXW,2021-05-12,30.0,C,0.43,0.43,0.43,0.43,10,333,0.4,83,0.49,17.76,17.76
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,30.0,C,0.4,0.4,0.4,0.4,1,854,0.35,26,0.45,17.64,17.64
^VIX,2021-04-26 10:00:00,VIXW,2021-05-12,30.0,P,10.63,10.63,10.63,10.63,9,18,10.53,18,10.82,17.84,17.84
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,32.5,C,0.32,0.32,0.32,0.32,2,21,0.28,85,0.35,17.72,17.72
^VIX,2021-04-26 10:30:00,VIXW,2021-05-12,35.0,C,0.35,0.35,0.35,0.35,1,432,0.25,2537,0.35,17.75,17.75
^VIX,2021-04-26 10:00:00,VIXW,2021-05-12,40.0,C,0.3,0.3,0.3,0.3,5,422,0.2,96,0.29,17.84,17.84
^VIX,2021-04-26 14:30:00,VIXW,2021-05-12,60.0,C,0.01,0.01,0.01,0.01,30,0,0.0,1790,0.09,17.79,17.79
^VIX,2021-04-26 10:00:00,VIXW,2021-05-12,90.0,P,70.31,70.31,70.31,70.31,1,15,70.02,15,70.36,17.84,17.84
