underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 12:30:00,VIX,2021-09-15,19.0,P,1.4,1.4,1.4,1.4,2,23,1.35,2502,1.4,17.93,17.93
^VIX,2021-04-26 16:15:00,VIX,2021-09-15,19.0,P,1.4,1.4,1.4,1.4,10,3001,1.35,2186,1.45,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,20.0,C,6.5,6.51,6.4,6.51,5,33061,6.4,39822,6.6,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,20.0,C,6.4,6.4,6.4,6.4,2,3672,6.3,40061,6.5,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,20.0,C,6.5,6.5,6.5,6.5,50,9539,6.3,39754,6.5,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-09-15,20.0,C,6.38,6.38,6.38,6.38,10,9174,6.3,39525,6.5,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,20.0,C,6.38,6.38,6.38,6.38,2,23,6.4,18024,6.5,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-09-15,20.0,C,6.4,6.4,6.4,6.4,2,23,6.4,16661,6.5,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-09-15,20.0,C,6.4,6.44,6.4,6.44,2,28,6.4,17893,6.5,17.96,17.96
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,20.0,C,6.4,6.4,6.4,6.4,2,2821,6.3,37885,6.5,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-09-15,20.0,C,6.3,6.3,6.3,6.3,5,22237,6.2,16255,6.4,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,20.0,P,1.85,1.85,1.85,1.85,2,6581,1.8,36213,1.9,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,20.0,P,1.9,1.9,1.9,1.9,22,1982,1.85,3971,1.9,17.75,17.75
^VIX,2021-04-26 11:30:00,VIX,2021-09-15,20.0,P,1.87,1.87,1.87,1.87,2,26744,1.8,9120,1.9,17.76,17.76
^VIX,2021-04-26 13:00:00,VIX,2021-09-15,20.0,P,1.8,1.8,1.8,1.8,3,1982,1.8,35869,1.9,17.93,17.93
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,21.0,C,6.0,6.0,6.0,6.0,1,34328,5.9,34407,6.1,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,22.0,C,5.5,5.5,5.5,5.5,7,39239,5.4,31464,5.6,17.79,17.79
^VIX,2021-04-26 15:30:00,VIX,2021-09-15,22.0,P,2.9,2.9,2.9,2.9,32,19249,2.85,26867,2.95,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,22.0,P,2.85,2.9,2.85,2.9,21,22,2.9,1451,2.95,17.72,17.72
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,23.0,C,5.08,5.08,5.08,5.08,10,26557,5.0,32508,5.2,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,23.0,P,3.5,3.5,3.5,3.5,10,46370,3.4,37505,3.6,17.84,17.84
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,23.0,P,3.5,3.5,3.5,3.5,1,43778,3.4,35125,3.6,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,24.0,C,4.7,4.79,4.7,4.79,27,40693,4.7,34479,4.9,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,24.0,C,4.7,4.7,4.7,4.7,1,27108,4.7,34041,4.9,17.79,17.79
^VIX,2021-04-26 15:30:00,VIX,2021-09-15,24.0,C,4.7,4.7,4.7,4.7,1,763,4.7,30963,4.8,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-09-15,24.0,C,4.7,4.7,4.7,4.7,1,1321,4.6,2084,4.8,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,24.0,P,4.1,4.1,4.1,4.1,1,19596,4.1,4613,4.2,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,24.0,P,4.2,4.2,4.2,4.2,1,46002,4.1,37758,4.3,17.74,17.74
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,24.0,P,4.2,4.2,4.2,4.2,1,20268,4.1,36617,4.3,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,25.0,C,4.5,4.5,4.5,4.5,10,10,4.4,35285,4.5,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,25.0,C,4.4,4.4,4.38,4.4,14,42514,4.3,35036,4.5,17.74,17.74
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,25.0,C,4.44,4.44,4.44,4.44,35,41563,4.3,33958,4.5,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,25.0,P,4.9,4.9,4.84,4.84,35,458,4.8,32386,4.9,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,25.0,P,4.9,4.9,4.9,4.9,1,41821,4.8,37023,5.0,17.74,17.74
^VIX,2021-04-26 15:30:00,VIX,2021-09-15,25.0,P,4.9,4.9,4.9,4.9,1,4176,4.8,29951,4.9,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-09-15,25.0,P,4.9,4.9,4.9,4.9,1,16923,4.8,3236,5.0,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,26.0,C,4.1,4.21,4.1,4.21,3,41541,4.1,35975,4.3,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,26.0,C,4.2,4.2,4.2,4.2,2,2744,4.1,35431,4.2,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,26.0,C,4.2,4.2,4.2,4.2,1,25236,4.1,349,4.2,17.79,17.79
^VIX,2021-04-26 14:30:00,VIX,2021-09-15,26.0,C,4.1,4.1,4.1,4.1,1,21138,4.1,1443,4.2,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,26.0,C,4.1,4.1,4.1,4.1,1,23,4.1,33655,4.2,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,26.0,P,5.56,5.56,5.56,5.56,2,7641,5.5,31268,5.6,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,26.0,P,5.7,5.7,5.7,5.7,1,41582,5.5,34991,5.7,17.74,17.74
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,27.0,C,3.95,3.95,3.95,3.95,5,7711,3.9,6904,4.0,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,27.0,C,3.9,3.9,3.9,3.9,20,17180,3.8,1911,3.9,17.75,17.75
^VIX,2021-04-26 15:30:00,VIX,2021-09-15,27.0,C,3.87,3.87,3.87,3.87,5,21498,3.8,2748,3.9,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,27.0,P,6.3,6.3,6.3,6.3,6,4156,6.3,31759,6.4,17.74,17.74
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,28.0,C,3.7,3.7,3.7,3.7,1000,44509,3.5,35086,3.7,17.75,17.75
^VIX,2021-04-26 11:30:00,VIX,2021-09-15,28.0,C,3.64,3.64,3.64,3.64,20,4980,3.6,34188,3.7,17.76,17.76
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,28.0,P,7.0,7.0,7.0,7.0,1,3900,7.0,32920,7.2,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,29.0,C,3.4,3.4,3.4,3.4,1,41975,3.4,38822,3.6,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,30.0,C,3.26,3.26,3.25,3.25,2400,42788,3.1,37918,3.3,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,30.0,C,3.2,3.2,3.2,3.2,3,43804,3.1,38151,3.3,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-09-15,30.0,C,3.2,3.2,3.2,3.2,10,44702,3.1,36526,3.3,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,30.0,C,3.2,3.2,3.2,3.2,15,8149,3.2,30536,3.3,17.79,17.79
^VIX,2021-04-26 13:30:00,VIX,2021-09-15,30.0,C,3.3,3.3,3.3,3.3,12,4299,3.2,33248,3.3,17.96,17.96
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,30.0,C,3.2,3.2,3.2,3.2,1000,37094,3.1,35945,3.3,17.69,17.69
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,30.0,C,3.2,3.3,3.2,3.3,17,22056,3.1,36499,3.3,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,32.5,C,2.8,2.8,2.8,2.8,1,18277,2.7,451,2.8,17.75,17.75
^VIX,2021-04-26 13:30:00,VIX,2021-09-15,32.5,C,2.8,2.8,2.8,2.8,1,8247,2.75,31136,2.85,17.96,17.96
^VIX,2021-04-26 14:30:00,VIX,2021-09-15,32.5,C,2.78,2.78,2.78,2.78,2,28,2.75,32402,2.85,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,32.5,C,2.79,2.79,2.79,2.79,2,16748,2.7,30263,2.8,17.69,17.69
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,32.5,C,2.8,2.8,2.8,2.8,6,4041,2.7,29447,2.8,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,32.5,P,10.8,10.8,10.8,10.8,1,8457,10.6,223,10.7,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,32.5,P,10.8,10.8,10.8,10.8,6,1127,10.7,29388,10.8,17.74,17.74
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,35.0,C,2.48,2.48,2.48,2.48,10,40407,2.4,22,2.5,17.84,17.84
^VIX,2021-04-26 15:30:00,VIX,2021-09-15,35.0,C,2.39,2.39,2.39,2.39,10,8277,2.35,33863,2.45,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,35.0,C,2.4,2.4,2.4,2.4,1,437,2.35,31573,2.45,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,40.0,C,2.0,2.0,2.0,2.0,1,45193,1.85,1609,1.95,17.84,17.84
^VIX,2021-04-26 15:30:00,VIX,2021-09-15,40.0,C,1.85,1.85,1.85,1.85,1,16461,1.8,32330,1.9,17.72,17.72
^VIX,2021-04-26 11:30:00,VIX,2021-09-15,42.5,C,1.64,1.64,1.64,1.64,2,26055,1.6,6617,1.7,17.76,17.76
^VIX,2021-04-26 14:30:00,VIX,2021-09-15,42.5,C,1.66,1.66,1.66,1.66,5,25832,1.6,29695,1.7,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,42.5,C,1.65,1.65,1.65,1.65,2,2661,1.6,34709,1.7,17.72,17.72
^VIX,2021-04-26 14:30:00,VIX,2021-09-15,45.0,C,1.47,1.47,1.47,1.47,3,49,1.45,23,1.5,17.79,17.79
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,47.5,P,24.2,24.2,24.2,24.2,1,3297,24.1,29751,24.3,17.84,17.84
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,50.0,C,1.25,1.25,1.25,1.25,1,18412,1.2,25,1.25,17.84,17.84
^VIX,2021-04-26 15:00:00,VIX,2021-09-15,50.0,C,1.17,1.17,1.17,1.17,35,2008,1.15,3133,1.2,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,60.0,C,0.85,0.85,0.85,0.85,2,17197,0.8,1653,0.85,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-09-15,60.0,C,0.8,0.8,0.75,0.75,6,20680,0.75,40028,0.85,17.75,17.75
^VIX,2021-04-26 11:30:00,VIX,2021-09-15,60.0,C,0.77,0.77,0.77,0.77,2,20575,0.75,35,0.8,17.76,17.76
^VIX,2021-04-26 14:30:00,VIX,2021-09-15,60.0,C,0.77,0.77,0.77,0.77,5,18763,0.75,35,0.8,17.79,17.79
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,65.0,C,0.7,0.7,0.7,0.7,15,18829,0.6,36639,0.7,17.72,17.72
^VIX,2021-04-26 11:00:00,VIX,2021-09-15,70.0,C,0.53,0.53,0.53,0.53,17,27493,0.5,22,0.55,17.74,17.74
^VIX,2021-04-26 16:00:00,VIX,2021-09-15,70.0,C,0.55,0.55,0.55,0.55,25,3285,0.5,2118,0.55,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-09-15,75.0,C,0.5,0.5,0.5,0.5,8,17024,0.45,3647,0.5,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,95.0,C,0.25,0.25,0.25,0.25,1,52933,0.15,8766,0.25,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-09-15,100.0,C,0.2,0.2,0.2,0.2,912,13311,0.15,42909,0.25,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-09-15,110.0,C,0.15,0.15,0.15,0.15,1,11498,0.1,28,0.15,17.78,17.78
^VIX,2021-04-26 12:00:00,VIX,2021-09-15,120.0,C,0.1,0.1,0.1,0.1,2,36160,0.05,16130,0.15,17.79,17.79
