underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 15:00:00,VIXW,2021-05-12,17.0,P,0.3,0.3,0.3,0.3,1,63,0.24,783,0.35,17.69,17.69,0.03978616411547799,0.4041333586888129
^VIX,2021-04-26 15:00:00,VIXW,2021-05-12,18.0,C,2.31,2.31,2.31,2.31,2,16,2.27,17,2.52,17.69,17.69,-0.017372249724470698,1.6566462047663901
^VIX,2021-04-26 15:00:00,VIXW,2021-05-12,18.0,P,0.65,0.65,0.65,0.65,1,54,0.58,40,0.72,17.69,17.69,-0.017372249724470698,0.32665930796267334
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,32.5,C,0.32,0.32,0.32,0.32,2,21,0.28,85,0.35,17.72,17.72,-0.606546144158757,1.9901222364451794
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,19.0,C,1.96,1.96,1.96,1.96,1,51,1.9,16,2.12,17.72,17.72,-0.06974503398950563,1.6682728401488376
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,20.0,C,1.56,1.56,1.56,1.56,5,32,1.54,25,1.7,17.72,17.72,-0.12103832837705622,1.618550340305425
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,18.0,C,2.52,2.52,2.52,2.52,2,16,2.39,16,2.63,17.72,17.72,-0.015677812719229904,1.7886304022521884
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,21.0,C,1.27,1.27,1.27,1.27,2,34,1.28,59,1.45,17.72,17.72,-0.16982849254648813,1.6079657246316377
^VIX,2021-04-26 15:30:00,VIXW,2021-05-12,25.0,C,0.75,0.75,0.75,0.75,1,18,0.68,925,0.8,17.72,17.72,-0.3441818796912659,1.78126383342045
^VIX,2021-04-26 16:00:00,VIXW,2021-05-12,18.0,C,2.75,2.75,2.45,2.55,23,13,2.28,1,2.45,17.72,17.72,-0.015677812719229904,1.9459580434241075
^VIX,2021-04-26 16:00:00,VIXW,2021-05-12,20.0,C,1.7,1.7,1.7,1.7,25,39,1.5,26,1.68,17.72,17.72,-0.12103832837705622,1.7145292819432811
^VIX,2021-04-26 16:00:00,VIXW,2021-05-12,24.0,C,0.87,0.87,0.87,0.87,1,702,0.75,28,0.89,17.72,17.72,-0.3033598851710108,1.7597017318178834
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,26.0,C,0.6,0.6,0.6,0.6,7,966,0.55,22,0.68,17.64,17.64,-0.38792748744283684,1.7703607221827709
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,18.0,C,2.3,2.3,2.3,2.3,1,10,2.26,10,2.5,17.64,17.64,-0.020202707317519466,1.6685460515803263
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,30.0,C,0.4,0.4,0.4,0.4,1,854,0.35,26,0.45,17.64,17.64,-0.5310283310835102,1.922210711621136
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,20.0,C,1.65,1.65,1.65,1.65,1,39,1.5,10,1.65,17.64,17.64,-0.12556322297534575,1.7040962604343814
^VIX,2021-04-26 16:15:00,VIXW,2021-05-12,16.0,C,3.85,3.85,3.8,3.8,50,10,3.67,10,3.97,17.64,17.64,0.09758032833886404,2.120447360957728
