underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,17.0,C,7.8,7.8,7.8,7.8,2,26111,7.6,34306,7.8,17.84,17.84,0.048229783095647155,1.9901701064613275
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,42.5,C,1.45,1.45,1.45,1.45,5,13341,1.45,22,1.5,17.84,17.84,-0.8680609487785078,1.4181476317143256
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,45.0,C,1.35,1.35,1.35,1.35,5,4071,1.3,664,1.35,17.84,17.84,-0.9252193626184565,1.4379887130212516
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,24.0,C,4.2,4.2,4.2,4.2,1,38152,4.2,33489,4.4,17.84,17.84,-0.29661070319608235,1.516268102867097
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,14.0,P,0.1,0.1,0.1,0.1,5,52199,0.05,63954,0.15,17.84,17.84,0.24238579753660466,0.31456143144808163
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,60.0,C,0.72,0.72,0.71,0.71,195,43779,0.65,19818,0.75,17.84,17.84,-1.2129014350702374,1.4381013205845756
^VIX,2021-04-26 10:00:00,VIX,2021-08-18,28.0,C,3.27,3.27,3.27,3.27,3,36198,3.2,36601,3.4,17.84,17.84,-0.4507613830233406,1.4772072832959826
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,23.0,P,3.6,3.6,3.6,3.6,25,22,3.6,31976,3.7,17.75,17.75,-0.2591087000077249,
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,23.0,C,4.6,4.6,4.6,4.6,1,38731,4.4,18677,4.6,17.75,17.75,-0.2591087000077249,1.5728699280861163
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,24.0,P,4.2,4.2,4.2,4.2,1,39984,4.2,35341,4.4,17.75,17.75,-0.30166831442652076,
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,85.0,C,0.25,0.25,0.25,0.25,3,53471,0.2,10992,0.3,17.75,17.75,-1.5662657405688916,1.4043555030817714
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,60.0,C,0.67,0.67,0.67,0.67,20,1925,0.65,11673,0.7,17.75,17.75,-1.217959046300676,1.4201889584194138
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,21.0,P,2.4,2.4,2.4,2.4,1000,23343,2.35,13373,2.45,17.75,17.75,-0.1681369218019982,
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,28.0,C,3.27,3.27,3.27,3.27,25,36107,3.1,34162,3.3,17.75,17.75,-0.4558189942537792,1.4874846328585387
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,24.0,C,4.2,4.2,4.2,4.2,1,38823,4.1,38137,4.3,17.75,17.75,-0.30166831442652076,1.5283664082801345
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,37.5,C,1.9,1.9,1.9,1.9,1,5207,1.8,42950,1.9,17.75,17.75,-0.7479554170549403,1.4413313433264074
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,40.0,C,1.7,1.7,1.65,1.65,15,32244,1.55,11176,1.65,17.75,17.75,-0.8124939381925116,1.4455917107549192
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,17.0,P,0.65,0.65,0.65,0.65,2000,39973,0.6,27432,0.7,17.75,17.75,0.04317217186520878,0.26209199375634223
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,22.0,C,4.9,4.9,4.9,4.9,1,26716,4.8,37719,5.0,17.75,17.75,-0.21465693743689113,1.5884347409082615
^VIX,2021-04-26 10:30:00,VIX,2021-08-18,30.0,C,2.75,2.75,2.75,2.75,3,18168,2.75,3009,2.85,17.75,17.75,-0.5248118657407306,1.434527757869044
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,30.0,P,9.0,9.0,9.0,9.0,10,16650,8.8,23,8.9,17.74,17.74,-0.5253754047807221,
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,25.0,P,5.0,5.0,4.98,5.0,11,38075,4.9,37033,5.1,17.74,17.74,-0.34305384798676747,
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,40.0,C,1.65,1.65,1.65,1.65,1,1603,1.6,3616,1.65,17.74,17.74,-0.813057477232503,1.4312607769792483
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,24.0,P,4.3,4.3,4.3,4.3,1,38711,4.2,36773,4.4,17.74,17.74,-0.3022318534665122,
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,60.0,P,36.71,36.71,36.71,36.71,50,7505,36.6,24779,36.8,17.74,17.74,-1.2185225853406674,
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,50.0,C,1.0,1.0,1.0,1.0,22,39521,0.95,11010,1.05,17.74,17.74,-1.0362010285467127,1.4133395089925418
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,25.0,C,4.0,4.0,4.0,4.0,1,5853,3.9,23494,4.0,17.74,17.74,-0.34305384798676747,1.532506118815096
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,24.0,C,4.3,4.3,4.2,4.2,2,870,4.2,23324,4.3,17.74,17.74,-0.3022318534665122,1.5550913770175365
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,65.0,P,41.57,41.57,41.57,41.57,50,26343,41.4,1508,41.6,17.74,17.74,-1.2985652930142038,
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,23.0,P,3.6,3.6,3.6,3.6,1,42674,3.5,34133,3.7,17.74,17.74,-0.2596722390477163,
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,20.0,C,5.8,5.8,5.8,5.8,6,31619,5.7,37134,5.9,17.74,17.74,-0.11991029667255768,1.6894869693583843
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,70.0,C,0.45,0.45,0.45,0.45,100,44637,0.4,16720,0.5,17.74,17.74,-1.3726732651679256,1.4176761787089478
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,80.0,C,0.35,0.35,0.3,0.3,202,53224,0.25,11889,0.35,17.74,17.74,-1.5062046577924484,1.4449256764017886
^VIX,2021-04-26 11:00:00,VIX,2021-08-18,23.0,C,4.5,4.5,4.5,4.5,1,15460,4.5,1422,4.6,17.74,17.74,-0.2596722390477163,1.5487529090269847
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,21.0,C,5.32,5.32,5.32,5.32,1,246,5.3,14632,5.4,17.76,17.76,-0.16757370015939896,1.629988624977868
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,35.0,C,2.1,2.1,2.1,2.1,4,29027,2.05,6253,2.15,17.76,17.76,-0.6783993239253896,1.426961068245288
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,27.0,C,3.44,3.44,3.44,3.44,2,3200,3.4,19469,3.5,17.76,17.76,-0.41888812844030504,1.485362746598757
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,65.0,C,0.55,0.55,0.55,0.55,19,43887,0.5,26420,0.6,17.76,17.76,-1.2974385323316129,1.419558731352578
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,15.0,C,9.2,9.2,9.2,9.2,1,458,9.1,30122,9.3,17.76,17.76,0.16889853646181407,2.2604492140270174
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,80.0,C,0.35,0.35,0.35,0.35,2,51823,0.25,12009,0.35,17.76,17.76,-1.5050778971098575,1.4438651243767187
^VIX,2021-04-26 11:30:00,VIX,2021-08-18,26.0,C,3.64,3.64,3.64,3.64,1,25057,3.6,37252,3.8,17.76,17.76,-0.38114780045745794,1.4890241789972307
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,20.0,C,5.82,5.82,5.82,5.82,10,3235,5.8,14813,5.9,17.79,17.79,-0.11709577187624727,1.6863015668786776
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,16.0,C,8.3,8.3,8.3,8.3,4,8343,8.3,26492,8.5,17.79,17.79,0.1060477794379625,2.060447327810891
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,50.0,C,1.0,1.0,1.0,1.0,4,39318,0.95,5183,1.05,17.79,17.79,-1.0333865037504022,1.4098769418993677
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,55.0,C,0.8,0.8,0.8,0.8,25,42834,0.75,4106,0.85,17.79,17.79,-1.1286966835547272,1.4078036214418366
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,19.0,P,1.35,1.35,1.35,1.35,15,36241,1.3,16831,1.4,17.79,17.79,-0.06580247748869668,0.15679065372724912
^VIX,2021-04-26 12:00:00,VIX,2021-08-18,32.5,C,2.44,2.44,2.44,2.44,4,25968,2.4,22598,2.5,17.79,17.79,-0.6026035876579481,1.438048971514071
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,30.0,C,2.85,2.86,2.8,2.86,10,8107,2.8,10945,2.9,17.93,17.93,-0.5147220940451138,1.441511666954872
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,70.0,C,0.45,0.45,0.45,0.45,8,43154,0.4,21618,0.5,17.93,17.93,-1.3620199544323175,1.4070662036962998
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,60.0,C,0.67,0.67,0.67,0.67,1,12,0.65,5686,0.7,17.93,17.93,-1.2078692746050592,1.4091297331165955
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,19.0,C,6.4,6.4,6.4,6.4,1,6125,6.3,30777,6.5,17.93,17.93,-0.05796369154939895,1.7416967625853654
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,25.0,C,4.0,4.0,4.0,4.0,1,21932,3.9,37802,4.1,17.93,17.93,-0.3324005372511593,1.5079735455316303
^VIX,2021-04-26 12:30:00,VIX,2021-08-18,18.0,C,7.01,7.01,7.01,7.01,4,5644,6.9,29850,7.1,17.93,17.93,-0.003896470279123235,1.8289171979783505
^VIX,2021-04-26 13:00:00,VIX,2021-08-18,150.0,P,125.83,125.83,125.83,125.83,5,2983,125.7,596,125.9,17.93,17.93,-2.1241600064792143,
^VIX,2021-04-26 13:30:00,VIX,2021-08-18,65.0,P,41.4,41.4,41.4,41.4,50,22230,41.3,2152,41.5,17.96,17.96,-1.2862402070215835,
^VIX,2021-04-26 13:30:00,VIX,2021-08-18,60.0,P,36.55,36.55,36.55,36.55,50,608,36.5,25594,36.7,17.96,17.96,-1.206197499348047,
^VIX,2021-04-26 13:30:00,VIX,2021-08-18,25.0,C,4.0,4.0,4.0,4.0,5,38156,3.9,38305,4.1,17.96,17.96,-0.33072876199414714,1.5041248319054017
^VIX,2021-04-26 14:00:00,VIX,2021-08-18,20.0,C,5.9,5.9,5.9,5.9,1,23,5.8,21470,5.9,17.78,17.78,-0.11765804346823246,1.7095121291904756
^VIX,2021-04-26 14:00:00,VIX,2021-08-18,23.0,C,4.57,4.57,4.57,4.57,5,37714,4.5,37437,4.7,17.78,17.78,-0.2574199858433911,1.5609310409723838
^VIX,2021-04-26 14:30:00,VIX,2021-08-18,22.0,C,4.96,4.96,4.96,4.96,60,9507,4.9,1713,5.0,17.79,17.79,-0.21240595168057214,1.5978961210596714
^VIX,2021-04-26 14:30:00,VIX,2021-08-18,65.0,C,0.54,0.54,0.54,0.54,1,41548,0.5,632,0.55,17.79,17.79,-1.2957507682178935,1.41237924701779
^VIX,2021-04-26 15:00:00,VIX,2021-08-18,50.0,C,1.0,1.0,1.0,1.0,10,20222,0.95,37463,1.05,17.69,17.69,-1.039023497256452,1.4168129905017088
^VIX,2021-04-26 15:00:00,VIX,2021-08-18,25.0,C,4.0,4.0,3.95,3.95,4,1832,3.9,12693,4.0,17.69,17.69,-0.3458763166965068,1.5390080384200913
^VIX,2021-04-26 15:00:00,VIX,2021-08-18,40.0,C,1.6,1.6,1.6,1.6,3,32685,1.55,17325,1.65,17.69,17.69,-0.8158799459422423,1.4200504639309703
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,25.0,C,3.9,3.9,3.9,3.9,3,1800,3.9,9047,4.0,17.72,17.72,-0.3441818796912659,1.5097838114143276
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,42.5,C,1.4,1.4,1.4,1.4,7,39750,1.35,13927,1.45,17.72,17.72,-0.8748101307534363,1.4113781967987133
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,17.0,C,7.7,7.7,7.7,7.7,14,29250,7.5,8944,7.7,17.72,17.72,0.041480601120718705,1.9862735487710488
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,60.0,C,0.65,0.66,0.65,0.66,13,25111,0.6,39138,0.7,17.72,17.72,-1.2196506170451658,1.41237295060287
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,40.0,C,1.56,1.57,1.56,1.57,11,32047,1.55,17511,1.65,17.72,17.72,-0.8141855089370015,1.4052328959814642
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,18.0,C,7.0,7.0,7.0,7.0,5,270,6.9,491,7.0,17.72,17.72,-0.015677812719229904,1.867945475648824
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,25.0,P,5.0,5.0,5.0,5.0,1,1472,4.9,15079,5.0,17.72,17.72,-0.3441818796912659,
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,35.0,C,2.07,2.07,2.05,2.06,38,3786,2.05,22541,2.15,17.72,17.72,-0.6806541163124789,1.422223780542899
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,24.0,C,4.2,4.21,4.2,4.21,2,1216,4.2,9485,4.3,17.72,17.72,-0.3033598851710108,1.5324132586993346
^VIX,2021-04-26 15:30:00,VIX,2021-08-18,30.0,C,2.77,2.8,2.77,2.8,36,16637,2.75,1056,2.85,17.72,17.72,-0.5265034364852205,1.4428916886912617
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,60.0,C,0.7,0.7,0.7,0.7,15,13980,0.6,34344,0.7,17.72,17.72,-1.2196506170451658,1.4362886965889645
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,10.0,C,14.1,14.1,14.1,14.1,5,1443,13.8,845,14.0,17.72,17.72,0.5721088521828891,3.8826065375346728
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,45.0,C,1.25,1.25,1.25,1.25,1,6342,1.2,33866,1.3,17.72,17.72,-0.931968544593385,1.4133180106016314
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,14.0,P,0.15,0.15,0.15,0.15,1,46167,0.05,57709,0.15,17.72,17.72,0.23563661556167617,0.34266553328940785
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,18.0,C,7.0,7.1,7.0,7.1,7,5374,6.8,6966,7.0,17.72,17.72,-0.015677812719229904,1.867945475648824
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,20.0,P,1.8,1.8,1.8,1.8,1,10710,1.8,15043,1.9,17.72,17.72,-0.12103832837705622,
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,22.0,P,2.9,2.9,2.9,2.9,32,11306,2.9,5453,3.0,17.72,17.72,-0.21634850818138102,
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,30.0,C,2.8,2.83,2.8,2.83,11,4058,2.75,10058,2.85,17.72,17.72,-0.5265034364852205,1.4507088298307056
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,23.0,P,3.6,3.6,3.6,3.6,10,39915,3.5,35439,3.7,17.72,17.72,-0.2608002707522149,
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,35.0,C,2.1,2.1,2.1,2.1,50,10,2.05,346,2.1,17.72,17.72,-0.6806541163124789,1.4306234641440734
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,40.0,C,1.59,1.59,1.59,1.59,2,471,1.55,40310,1.65,17.72,17.72,-0.8141855089370015,1.414512432588721
^VIX,2021-04-26 16:00:00,VIX,2021-08-18,27.0,C,3.5,3.5,3.5,3.5,14,30710,3.3,31816,3.5,17.72,17.72,-0.42114292082739424,1.5053331104665926
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,65.0,C,0.52,0.52,0.52,0.52,1,2,0.5,5237,0.55,17.64,17.64,-1.3042182193169918,1.4101221216651598
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,50.0,C,0.95,0.95,0.95,0.95,137,21116,0.9,3160,1.0,17.64,17.64,-1.0418539548495007,1.4008616688299136
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,23.0,C,4.5,4.5,4.5,4.5,10,5183,4.4,3233,4.6,17.64,17.64,-0.26532516535050443,1.562960967639785
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,22.0,P,2.97,2.97,2.97,2.97,1000,300,2.95,19566,3.1,17.64,17.64,-0.22087340277967055,
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,35.0,C,2.02,2.02,2.02,2.02,1,4875,2.0,3378,2.1,17.64,17.64,-0.6851790109107684,1.4154193057458513
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,40.0,C,1.55,1.55,1.55,1.55,1,6168,1.5,2929,1.6,17.64,17.64,-0.818710403535291,1.4086277478162088
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,80.0,C,0.3,0.3,0.3,0.3,5,4764,0.25,20597,0.35,17.64,17.64,-1.5118575840952364,1.411991302243001
^VIX,2021-04-26 16:15:00,VIX,2021-08-18,30.0,C,2.75,2.75,2.75,2.75,1,5516,2.7,254,2.8,17.64,17.64,-0.5310283310835102,1.4460931912621218
