underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,20.0,P,1.84,1.84,1.8,1.8,5,33691,1.75,17970,1.85,17.84,17.84,-0.11428914640212766,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,28.0,C,1.95,1.95,1.9,1.95,27,14946,1.9,33249,2.0,17.84,17.84,-0.4507613830233406,1.69990904128935
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,27.0,P,7.0,7.0,7.0,7.0,1,20612,6.9,21,7.0,17.84,17.84,-0.4143937388524658,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,21.0,C,3.55,3.55,3.55,3.55,1,49033,3.4,38856,3.6,17.84,17.84,-0.1630793105715596,1.7462630150448757
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,19.0,P,1.25,1.25,1.25,1.25,10,19894,1.25,490,1.3,17.84,17.84,-0.06299585201457714,0.1840895079945013
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,45.0,C,0.77,0.77,0.77,0.77,4,52971,0.7,26580,0.8,17.84,17.84,-0.9252193626184565,1.8355534753015603
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,40.0,C,0.95,0.97,0.95,0.97,6,32728,0.9,27776,1.0,17.84,17.84,-0.807436326962073,1.7857826093348843
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,16.0,C,6.37,6.37,6.37,6.37,2,8659,6.3,1,6.4,17.84,17.84,0.10885440491208208,2.1971826168594077
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,85.0,C,0.19,0.19,0.19,0.19,1,25927,0.15,2041,0.2,17.84,17.84,-1.5612081293384532,2.0076731043802836
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,55.0,C,0.51,0.55,0.5,0.55,1292,41876,0.45,25954,0.55,17.84,17.84,-1.1258900580806077,1.896667723420846
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,24.0,P,4.6,4.6,4.5,4.5,5,19126,4.5,39628,4.6,17.84,17.84,-0.29661070319608235,
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,11.0,C,11.1,11.1,11.1,11.1,1,1648,11.0,1178,11.2,17.84,17.84,0.4835478543534928,3.658709059017954
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,65.0,C,0.37,0.37,0.37,0.37,1,47716,0.3,46161,0.4,17.84,17.84,-1.2929441427437738,1.9579856065611814
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,16.0,P,0.27,0.27,0.27,0.27,1002,5705,0.25,32388,0.3,17.84,17.84,0.10885440491208208,0.3650794953447926
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,50.0,C,0.69,0.69,0.69,0.69,1,53443,0.55,25905,0.65,17.84,17.84,-1.0305798782762827,1.9151985724598648
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,60.0,C,0.4,0.4,0.4,0.4,10,49753,0.35,27172,0.45,17.84,17.84,-1.2129014350702374,1.8998237611741504
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,17.0,C,5.6,5.6,5.6,5.6,2,31822,5.5,21599,5.7,17.84,17.84,0.048229783095647155,2.0328086103667884
^VIX,2021-04-26 10:00:00,VIX,2021-06-16,24.0,C,2.7,2.7,2.7,2.7,1,36860,2.6,6802,2.7,17.84,17.84,-0.29661070319608235,1.7070739377593325
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,19.0,C,4.3,4.3,4.3,4.3,14,19723,4.2,42300,4.4,17.75,17.75,-0.06805346324501564,1.8182280153103711
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,85.0,C,0.2,0.2,0.2,0.2,1,32195,0.1,40789,0.2,17.75,17.75,-1.5662657405688916,2.029877019722481
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,18.0,P,0.85,0.85,0.85,0.85,15,34525,0.8,28464,0.9,17.75,17.75,-0.01398624197473984,0.2778533156631826
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,27.0,C,2.05,2.05,1.97,2.0,1450,21624,1.95,27681,2.05,17.75,17.75,-0.41945135008290424,1.689374741483053
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,60.0,C,0.4,0.4,0.4,0.4,1,44997,0.3,39793,0.4,17.75,17.75,-1.217959046300676,1.907292712690157
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,19.0,P,1.3,1.3,1.3,1.3,5,28051,1.25,43590,1.35,17.75,17.75,-0.06805346324501564,0.17021469973981843
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,30.0,C,1.65,1.65,1.6,1.6,9035,35683,1.55,27102,1.65,17.75,17.75,-0.5248118657407306,1.703394599044347
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,20.0,C,3.88,3.9,3.88,3.9,26,2,3.8,44020,3.9,17.75,17.75,-0.11934675763256625,1.7787277845088307
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,32.5,C,1.35,1.35,1.35,1.35,60,38443,1.3,26008,1.4,17.75,17.75,-0.6048545734142671,1.6969552891971742
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,28.0,C,1.85,1.85,1.85,1.85,3,23050,1.8,26394,1.9,17.75,17.75,-0.4558189942537792,1.6717247539816447
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,15.0,P,0.12,0.12,0.12,0.12,2000,18760,0.1,20505,0.15,17.75,17.75,0.16833531481921474,0.37171997125799655
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,35.0,C,1.15,1.2,1.15,1.15,22,40176,1.1,23478,1.2,17.75,17.75,-0.678962545567989,1.7122356513757946
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,47.5,C,0.65,0.65,0.6,0.6,13787,39510,0.55,2500,0.6,17.75,17.75,-0.9843441951191707,1.8337327972468804
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,45.0,C,0.7,0.7,0.7,0.7,500,12009,0.65,5884,0.7,17.75,17.75,-0.930276973848895,1.7998259278726683
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,22.0,P,3.1,3.1,3.1,3.1,3570,382,3.1,35804,3.2,17.75,17.75,-0.21465693743689113,
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,27.0,P,7.1,7.1,7.1,7.1,10,38151,6.9,40482,7.1,17.75,17.75,-0.41945135008290424,
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,22.0,C,3.1,3.1,3.1,3.1,3565,40926,3.0,41843,3.2,17.75,17.75,-0.21465693743689113,1.6956164509207963
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,42.5,C,0.83,0.83,0.77,0.77,500,862,0.75,16755,0.8,17.75,17.75,-0.8731185600089463,1.807236095603305
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,16.0,P,0.27,0.27,0.27,0.27,2000,5525,0.25,25638,0.3,17.75,17.75,0.10379679368164356,0.3555785668300109
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,17.0,C,5.5,5.5,5.5,5.5,22,10072,5.4,34790,5.6,17.75,17.75,0.04317217186520878,2.0163388264278472
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,23.0,C,2.88,2.88,2.88,2.88,1,33993,2.75,7402,2.85,17.75,17.75,-0.2591087000077249,1.7052461976733684
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,40.0,C,0.9,0.9,0.9,0.9,20,2242,0.85,7680,0.9,17.75,17.75,-0.8124939381925116,1.7673629104498239
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,21.0,C,3.47,3.47,3.47,3.47,3,45764,3.3,36814,3.5,17.75,17.75,-0.1681369218019982,1.7340397266736745
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,24.0,C,2.6,2.6,2.6,2.6,10,388,2.55,2465,2.6,17.75,17.75,-0.30166831442652076,1.6840393519253674
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,25.0,C,2.4,2.45,2.35,2.35,246,21148,2.3,21131,2.4,17.75,17.75,-0.342490308946776,1.6858981228171024
^VIX,2021-04-26 10:30:00,VIX,2021-06-16,29.0,C,1.73,1.74,1.73,1.74,2009,514,1.7,11163,1.75,17.75,17.75,-0.4909103140650493,1.6813208332276424
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,15.0,C,7.15,7.15,7.15,7.15,1,6218,7.1,30916,7.3,17.74,17.74,0.16777177577922325,2.403238517547942
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,47.5,C,0.6,0.6,0.6,0.6,8320,44478,0.55,39339,0.65,17.74,17.74,-0.9849077341591621,1.7997906560603114
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,22.0,P,3.1,3.1,3.1,3.1,100,39160,3.0,21,3.1,17.74,17.74,-0.21522047647688253,
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,20.0,C,3.8,3.88,3.8,3.88,2,30656,3.8,28,3.9,17.74,17.74,-0.11991029667255768,1.75028785473703
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,24.0,P,4.52,4.52,4.52,4.52,5,5837,4.5,39814,4.6,17.74,17.74,-0.3022318534665122,
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,18.0,C,4.87,4.87,4.87,4.87,1,28172,4.8,32924,5.0,17.74,17.74,-0.014549781014731299,1.9106231003298813
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,22.0,C,3.14,3.14,3.14,3.14,2,9692,3.1,23478,3.2,17.74,17.74,-0.21522047647688253,1.712600509550128
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,17.0,P,0.5,0.5,0.5,0.5,4,37403,0.45,47186,0.55,17.74,17.74,0.04260863282521729,0.32146347323005015
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,24.0,C,2.62,2.62,2.62,2.62,1,34190,2.55,24358,2.65,17.74,17.74,-0.3022318534665122,1.6933652544545919
^VIX,2021-04-26 11:00:00,VIX,2021-06-16,21.0,C,3.46,3.46,3.46,3.46,2,42067,3.4,1293,3.5,17.74,17.74,-0.1687004608419896,1.7322475263360606
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,26.0,C,2.2,2.2,2.16,2.16,27,2481,2.15,35,2.2,17.76,17.76,-0.38114780045745794,1.6793818497289532
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,22.0,C,3.1,3.1,3.1,3.1,1,40499,3.0,39114,3.2,17.76,17.76,-0.21409371579429173,1.6937552623607328
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,100.0,C,0.08,0.08,0.08,0.08,21100,26929,0.05,42947,0.15,17.76,17.76,-1.7282214484240672,1.9297387224067204
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,25.0,C,2.35,2.35,2.35,2.35,1,1053,2.35,4664,2.4,17.76,17.76,-0.3419270873041767,1.6649217157049723
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,27.0,C,2.02,2.03,1.97,1.97,105,37417,1.95,25299,2.05,17.76,17.76,-0.41888812844030504,1.6758748233458787
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,23.0,C,2.85,2.85,2.85,2.85,1,2539,2.8,40766,2.9,17.76,17.76,-0.25854547836512554,1.6921083930209064
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,130.0,C,0.05,0.05,0.05,0.05,1,0,0.0,48499,0.1,17.76,17.76,-1.9905857128915583,2.0435828864591197
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,28.0,C,1.84,1.85,1.84,1.85,2,38081,1.8,24598,1.9,17.76,17.76,-0.45525577261117983,1.666212598497873
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,90.0,C,0.14,0.14,0.14,0.14,2900,25936,0.1,9392,0.15,17.76,17.76,-1.6228609327662409,1.9785502489993563
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,85.0,C,0.15,0.15,0.15,0.15,2200,32865,0.1,42438,0.2,17.76,17.76,-1.5657025189262925,1.944279423645817
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,65.0,C,0.26,0.26,0.26,0.26,2600,31544,0.25,3626,0.3,17.76,17.76,-1.2974385323316129,1.8431371486987258
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,17.0,C,5.54,5.54,5.54,5.54,10,30385,5.4,14378,5.6,17.76,17.76,0.04373539350780811,2.0301868290858414
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,47.5,C,0.65,0.65,0.65,0.65,1,44230,0.55,39148,0.65,17.76,17.76,-0.9837809734765715,1.8327898309304727
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,42.5,C,0.75,0.75,0.75,0.75,250,39134,0.7,21177,0.8,17.76,17.76,-0.8725553383663471,1.7576932184580665
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,40.0,C,0.87,0.87,0.87,0.87,13,603,0.85,14500,0.9,17.76,17.76,-0.8119307165499121,1.7492754176206802
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,18.0,C,4.8,4.88,4.8,4.88,3,12029,4.8,35131,5.0,17.76,17.76,-0.013423020332140548,1.8775745776309676
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,32.5,C,1.35,1.35,1.35,1.35,1,39227,1.3,29092,1.4,17.76,17.76,-0.6042913517716676,1.6957399500697348
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,30.0,C,1.6,1.6,1.6,1.6,25,1,1.6,26017,1.65,17.76,17.76,-0.5242486440981312,1.6805781054566575
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,20.0,C,3.83,3.9,3.83,3.9,5,13215,3.8,25569,3.9,17.76,17.76,-0.11878353598996685,1.7574755035689662
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,35.0,C,1.13,1.2,1.13,1.16,15,37251,1.1,29032,1.2,17.76,17.76,-0.6783993239253896,1.7011523881643407
^VIX,2021-04-26 11:30:00,VIX,2021-06-16,19.0,C,4.2,4.2,4.2,4.2,10,32593,4.2,35450,4.4,17.76,17.76,-0.06749024160241641,1.7770626365904372
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,35.0,C,1.2,1.2,1.2,1.2,1,36159,1.1,23252,1.2,17.79,17.79,-0.67671155981167,1.7322328800225377
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,32.5,C,1.36,1.36,1.36,1.36,18,956,1.35,11591,1.4,17.79,17.79,-0.6026035876579481,1.6966989189381816
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,27.0,C,2.05,2.05,2.01,2.05,3,6108,2.0,44390,2.1,17.79,17.79,-0.41720036432658536,1.6835265435978666
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,42.5,C,0.75,0.75,0.75,0.75,120,1737,0.75,14776,0.8,17.79,17.79,-0.8708675742526274,1.7547270675420188
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,25.0,P,5.33,5.33,5.33,5.33,1,35308,5.2,41623,5.4,17.79,17.79,-0.34023932319045697,
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,47.5,C,0.6,0.6,0.6,0.6,14,43806,0.55,41312,0.65,17.79,17.79,-0.9820932093628518,1.7951594861383187
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,30.0,C,1.62,1.62,1.6,1.6,4,1,1.6,10852,1.65,17.79,17.79,-0.5225608799844117,1.6852676771113315
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,50.0,C,0.55,0.55,0.55,0.55,1,29196,0.5,1967,0.55,17.79,17.79,-1.0333865037504022,1.8204659652094197
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,55.0,C,0.45,0.45,0.45,0.45,1,17391,0.4,11683,0.45,17.79,17.79,-1.1286966835547272,1.851297206204711
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,28.0,P,7.8,7.8,7.8,7.8,1,14048,7.7,12173,7.8,17.79,17.79,-0.45356800849746015,
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,25.0,C,2.37,2.37,2.37,2.37,9,14027,2.35,4,2.4,17.79,17.79,-0.34023932319045697,1.6679294456794542
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,20.0,C,3.88,3.9,3.88,3.9,8,49346,3.8,43862,4.0,17.79,17.79,-0.11709577187624727,1.7701362344173501
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,18.0,P,0.85,0.85,0.84,0.84,2,15368,0.8,9377,0.85,17.79,17.79,-0.011735256218420965,0.28570586978046825
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,22.0,C,3.17,3.17,3.17,3.17,2,33214,3.1,5580,3.2,17.79,17.79,-0.21240595168057214,1.7145646431164583
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,21.0,P,2.4,2.4,2.4,2.4,11,2483,2.35,369,2.4,17.79,17.79,-0.16588593604567928,
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,18.0,C,4.9,5.0,4.9,5.0,3,2008,4.9,11801,5.0,17.79,17.79,-0.011735256218420965,1.9099490906763361
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,20.0,P,1.8,1.8,1.8,1.8,2,13155,1.75,44452,1.85,17.79,17.79,-0.11709577187624727,
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,17.0,C,5.6,5.6,5.6,5.6,10,29327,5.5,34013,5.7,17.79,17.79,0.04542315762152762,2.0467756010414533
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,15.0,C,7.2,7.2,7.2,7.2,1,855,7.2,7579,7.3,17.79,17.79,0.17058630057553367,2.4092853763085773
^VIX,2021-04-26 12:00:00,VIX,2021-06-16,15.0,P,0.12,0.12,0.12,0.12,2,7668,0.1,45705,0.15,17.79,17.79,0.17058630057553367,0.3751228190025431
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,26.0,C,2.2,2.2,2.2,2.2,2,19108,2.15,38132,2.25,17.93,17.93,-0.3716212504044405,1.6536569373068106
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,28.0,C,1.86,1.88,1.86,1.88,3,2132,1.85,1091,1.9,17.93,17.93,-0.44572922255816244,1.6507612940756462
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,21.0,P,2.4,2.4,2.35,2.35,1240,2,2.35,18983,2.4,17.93,17.93,-0.1580471501063815,
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,19.0,C,4.38,4.39,4.38,4.39,2,8178,4.3,34858,4.5,17.93,17.93,-0.05796369154939895,1.8074881561093623
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,29.0,C,1.75,1.75,1.75,1.75,1,7039,1.7,42990,1.8,17.93,17.93,-0.4808205423694326,1.6654136740544698
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,60.0,C,0.35,0.35,0.35,0.35,2,28939,0.3,3,0.35,17.93,17.93,-1.2078692746050592,1.8441122396332281
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,20.0,C,4.0,4.0,4.0,4.0,1,33417,3.8,44741,4.0,17.93,17.93,-0.10925698593694952,1.7856712524781964
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,30.0,C,1.62,1.62,1.62,1.62,1,1,1.6,17537,1.65,17.93,17.93,-0.5147220940451138,1.6670196299216016
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,25.0,C,2.4,2.4,2.4,2.4,8,9394,2.35,39185,2.45,17.93,17.93,-0.3324005372511593,1.657360434862453
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,32.5,C,1.35,1.35,1.35,1.35,60,36580,1.3,23165,1.4,17.93,17.93,-0.5947648017186503,1.6751852170910289
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,27.0,C,2.04,2.04,2.04,2.04,46,1369,2.0,21,2.05,17.93,17.93,-0.4093615783872876,1.6591848835941478
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,35.0,C,1.15,1.18,1.15,1.18,7,38775,1.1,27992,1.2,17.93,17.93,-0.6688727738723723,1.6917774520126871
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,37.5,C,1.0,1.0,1.0,1.0,25,21181,0.95,44131,1.05,17.93,17.93,-0.7378656453593236,1.714240118583795
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,24.0,C,2.65,2.65,2.65,2.65,1,20596,2.55,6781,2.65,17.93,17.93,-0.2915785427309041,1.6730544878973617
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,18.0,C,5.0,5.0,4.96,4.97,20,2535,4.9,1252,5.0,17.93,17.93,-0.003896470279123235,1.9142884916813805
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,18.0,P,0.8,0.8,0.8,0.8,19,31162,0.75,28375,0.85,17.93,17.93,-0.003896470279123235,0.293183491390917
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,42.5,C,0.76,0.77,0.75,0.75,163,26405,0.7,23451,0.8,17.93,17.93,-0.8630287883133296,1.747088312101216
^VIX,2021-04-26 12:30:00,VIX,2021-06-16,23.0,C,2.88,2.9,2.85,2.9,7,20664,2.8,445,2.9,17.93,17.93,-0.24901892831210817,1.6735487501049764
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,20.0,P,1.79,1.79,1.79,1.79,1,28351,1.7,43029,1.8,17.93,17.93,-0.10925698593694952,
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,47.5,C,0.58,0.58,0.58,0.58,10,32973,0.55,44029,0.65,17.93,17.93,-0.9742544234235541,1.768050899100789
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,60.0,C,0.32,0.32,0.32,0.32,2000,31761,0.3,3,0.35,17.93,17.93,-1.2078692746050592,1.8132702225049346
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,30.0,C,1.6,1.6,1.6,1.6,1,21,1.6,18906,1.65,17.93,17.93,-0.5147220940451138,1.6584836378704684
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,40.0,C,0.85,0.85,0.85,0.85,515,1543,0.85,26494,0.9,17.93,17.93,-0.8024041664968948,1.7203643283368164
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,15.0,P,0.12,0.12,0.12,0.12,1,5550,0.1,43748,0.15,17.93,17.93,0.17842508651483147,0.3869047785516524
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,18.0,C,4.96,4.96,4.96,4.96,5,11342,4.9,1344,5.0,17.93,17.93,-0.003896470279123235,1.898362072239881
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,20.0,C,3.9,3.9,3.9,3.9,250,50395,3.8,45557,4.0,17.93,17.93,-0.10925698593694952,1.7477396022535279
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,16.0,P,0.25,0.25,0.25,0.25,2,32945,0.2,4,0.25,17.93,17.93,0.11388656537726026,0.363116605537008
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,17.0,C,5.6,5.6,5.6,5.6,3,10,5.6,12611,5.7,17.93,17.93,0.05326194356082541,2.007712955726848
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,15.0,C,7.27,7.27,7.26,7.26,11,7836,7.2,33578,7.4,17.93,17.93,0.17842508651483147,2.3936980766050158
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,21.0,P,2.35,2.35,2.35,2.35,2,23329,2.3,38510,2.4,17.93,17.93,-0.1580471501063815,
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,27.0,C,2.05,2.05,2.05,2.05,2,46,2.0,44707,2.1,17.93,17.93,-0.4093615783872876,1.6631546586326051
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,21.0,C,3.5,3.5,3.5,3.5,1,46247,3.4,40547,3.6,17.93,17.93,-0.1580471501063815,1.709488237936097
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,80.0,C,0.2,0.2,0.2,0.2,5,47,0.15,39335,0.2,17.93,17.93,-1.4955513470568402,1.9580654148391585
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,24.0,C,2.55,2.55,2.55,2.55,2,36424,2.55,4260,2.65,17.93,17.93,-0.2915785427309041,1.6351784900167408
^VIX,2021-04-26 13:00:00,VIX,2021-06-16,25.0,C,2.37,2.37,2.37,2.37,2000,14513,2.35,27040,2.45,17.93,17.93,-0.3324005372511593,1.645849548581583
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,25.0,C,2.45,2.45,2.45,2.45,40,14666,2.35,27130,2.45,17.96,17.96,-0.33072876199414714,1.6717471243435147
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,30.0,C,1.6,1.62,1.6,1.62,5,37916,1.55,17389,1.65,17.96,17.96,-0.5130503187881018,1.6546060936730942
