underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,35.0,P,12.7,12.7,12.7,12.7,1,27263,12.7,29725,12.9,17.75,17.75,-0.678962545567989,
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,26.0,C,4.4,4.4,4.4,4.4,1,26998,4.3,29981,4.5,17.75,17.75,-0.3817110221000572,1.347521599842882
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,15.0,P,0.3,0.3,0.3,0.3,1,39272,0.25,8025,0.35,17.75,17.75,0.16833531481921474,0.2744399942785195
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,35.0,C,2.57,2.57,2.57,2.57,1,25563,2.5,232,2.6,17.75,17.75,-0.678962545567989,1.2466449754025648
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,37.5,C,2.35,2.35,2.35,2.35,1,23007,2.2,9623,2.3,17.75,17.75,-0.7479554170549403,1.2562167958088448
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,25.0,C,4.71,4.71,4.71,4.71,1,24798,4.6,31708,4.8,17.75,17.75,-0.342490308946776,1.3706071474680201
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,24.0,C,5.0,5.0,5.0,5.0,1,31854,4.9,28398,5.1,17.75,17.75,-0.30166831442652076,1.387429582986751
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,30.0,C,3.47,3.47,3.4,3.4,2,33403,3.3,29200,3.5,17.75,17.75,-0.5248118657407306,1.297378744665717
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,10.0,P,0.03,0.03,0.03,0.03,1,0,0.0,49859,0.05,17.75,17.75,0.5738004229273791,0.41219108254850917
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,50.0,C,1.25,1.25,1.25,1.25,1,8078,1.2,29197,1.3,17.75,17.75,-1.0356374895067213,1.2051082412834477
^VIX,2021-04-26 10:30:00,VIX,2021-10-20,60.0,C,0.85,0.85,0.85,0.85,1,35324,0.75,31361,0.9,17.75,17.75,-1.217959046300676,1.2033329141427613
^VIX,2021-04-26 11:00:00,VIX,2021-10-20,32.5,P,10.7,10.71,10.7,10.71,25,24768,10.6,31632,10.8,17.74,17.74,-0.6054181124542586,
^VIX,2021-04-26 11:00:00,VIX,2021-10-20,25.0,C,4.6,4.7,4.6,4.7,13,31633,4.6,30749,4.8,17.74,17.74,-0.34305384798676747,1.3492524802464128
^VIX,2021-04-26 11:00:00,VIX,2021-10-20,30.0,C,3.42,3.42,3.42,3.42,5,34568,3.3,16965,3.5,17.74,17.74,-0.5253754047807221,1.2880773946113697
^VIX,2021-04-26 11:00:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,5,35220,4.0,17419,4.2,17.74,17.74,-0.42001488912289575,1.325388155375685
^VIX,2021-04-26 11:00:00,VIX,2021-10-20,25.0,P,4.9,4.9,4.9,4.9,3,35938,4.8,16567,5.0,17.74,17.74,-0.34305384798676747,
^VIX,2021-04-26 11:00:00,VIX,2021-10-20,27.0,P,6.3,6.3,6.3,6.3,25,35960,6.2,6848,6.4,17.74,17.74,-0.42001488912289575,
^VIX,2021-04-26 11:30:00,VIX,2021-10-20,19.0,P,1.45,1.45,1.45,1.45,5,33871,1.4,25,1.5,17.76,17.76,-0.06749024160241641,0.15357559028319326
^VIX,2021-04-26 11:30:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,1,34852,4.0,16703,4.2,17.76,17.76,-0.41888812844030504,1.3233367369126454
^VIX,2021-04-26 11:30:00,VIX,2021-10-20,20.0,P,1.95,1.95,1.95,1.95,1,33595,1.85,16224,2.0,17.76,17.76,-0.11878353598996685,
^VIX,2021-04-26 12:00:00,VIX,2021-10-20,25.0,C,4.7,4.7,4.7,4.7,2,34802,4.6,16751,4.8,17.79,17.79,-0.34023932319045697,1.3640747529788717
^VIX,2021-04-26 12:00:00,VIX,2021-10-20,28.0,C,3.9,3.9,3.9,3.9,1,29517,3.8,29883,4.0,17.79,17.79,-0.45356800849746015,1.315429297378951
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,25.0,P,4.8,4.8,4.8,4.8,4,29941,4.8,28596,5.0,17.93,17.93,-0.3324005372511593,
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,25.0,C,4.7,4.72,4.7,4.72,4,33563,4.6,10903,4.8,17.93,17.93,-0.3324005372511593,1.3484543831379698
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,37.5,C,2.25,2.25,2.25,2.25,1,26349,2.2,4803,2.3,17.93,17.93,-0.7378656453593236,1.2208000720764332
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,37.5,P,14.9,14.9,14.9,14.9,1,25960,14.8,11651,15.0,17.93,17.93,-0.7378656453593236,
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,40.0,C,1.97,1.97,1.97,1.97,1,34095,1.9,12080,2.05,17.93,17.93,-0.8024041664968948,1.2095285208552184
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,10.0,C,14.79,14.79,14.79,14.79,1,529,14.7,479,14.9,17.93,17.93,0.5838901946229957,3.3766760805807894
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,29.0,C,3.6,3.6,3.6,3.6,1,35913,3.5,5910,3.7,17.93,17.93,-0.4808205423694326,1.2751143013637147
^VIX,2021-04-26 12:30:00,VIX,2021-10-20,29.0,P,7.8,7.8,7.8,7.8,1,30187,7.7,14032,7.9,17.93,17.93,-0.4808205423694326,
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,32.5,C,3.0,3.0,3.0,3.0,9,21956,2.9,597,3.0,17.93,17.93,-0.5947648017186503,1.2579862563098865
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,32.5,P,10.6,10.6,10.6,10.6,9,28818,10.5,17281,10.7,17.93,17.93,-0.5947648017186503,
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,26.0,P,5.5,5.5,5.5,5.5,9,29221,5.5,30052,5.7,17.93,17.93,-0.3716212504044405,
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,35.0,C,2.59,2.59,2.59,2.59,1,26728,2.5,15053,2.65,17.93,17.93,-0.6688727738723723,1.236783342791512
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,15.0,C,10.2,10.2,10.2,10.2,19,7432,10.0,8503,10.2,17.93,17.93,0.17842508651483147,2.052663274527687
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,25.0,C,4.6,4.7,4.6,4.7,30,33131,4.6,16131,4.8,17.93,17.93,-0.3324005372511593,1.3282399673881853
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,10.0,C,14.7,14.7,14.7,14.7,1,508,14.7,493,14.9,17.93,17.93,0.5838901946229957,3.3271277177760292
^VIX,2021-04-26 13:00:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,2,2,4.1,12182,4.2,17.93,17.93,-0.4093615783872876,1.306004154716317
^VIX,2021-04-26 13:30:00,VIX,2021-10-20,32.5,C,2.95,2.95,2.95,2.95,11,22034,2.9,645,3.0,17.96,17.96,-0.5930930264616382,1.2451562369882305
^VIX,2021-04-26 14:00:00,VIX,2021-10-20,25.0,C,4.7,4.7,4.7,4.7,2,28360,4.6,30087,4.8,17.78,17.78,-0.34080159478244215,1.3651957865308018
^VIX,2021-04-26 14:00:00,VIX,2021-10-20,11.0,C,13.8,13.8,13.8,13.8,5,4864,13.6,2314,13.9,17.78,17.78,0.480178957287388,3.0402385259001656
^VIX,2021-04-26 14:00:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,2,35275,4.0,29118,4.2,17.78,17.78,-0.41776263591857044,1.3212879292129092
^VIX,2021-04-26 14:30:00,VIX,2021-10-20,32.5,C,2.93,2.93,2.93,2.93,2,27849,2.85,20,2.95,17.79,17.79,-0.6026035876579481,1.2552548994828054
^VIX,2021-04-26 14:30:00,VIX,2021-10-20,100.0,C,0.2,0.2,0.2,0.2,1,7978,0.15,34040,0.25,17.79,17.79,-1.7265336843103476,1.1685583917688518
^VIX,2021-04-26 14:30:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,1,33533,4.0,27620,4.2,17.79,17.79,-0.41720036432658536,1.3202645014857899
^VIX,2021-04-26 15:00:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,1,25641,4.0,29933,4.2,17.69,17.69,-0.42283735783263515,1.3305281850998967
^VIX,2021-04-26 15:00:00,VIX,2021-10-20,20.0,P,1.89,1.89,1.89,1.89,1,33911,1.85,1038,1.95,17.69,17.69,-0.12273276538229701,
^VIX,2021-04-26 15:00:00,VIX,2021-10-20,21.0,C,6.21,6.21,6.21,6.21,1,1163,6.1,29049,6.3,17.69,17.69,-0.17152292955172901,1.5049350783176256
^VIX,2021-04-26 15:00:00,VIX,2021-10-20,23.0,C,5.4,5.4,5.4,5.4,4,34327,5.2,4083,5.4,17.69,17.69,-0.26249470775745565,1.4323536766301026
^VIX,2021-04-26 15:00:00,VIX,2021-10-20,19.0,P,1.45,1.45,1.45,1.45,1,36445,1.4,42,1.5,17.69,17.69,-0.07143947099474644,0.14182749871408623
^VIX,2021-04-26 15:00:00,VIX,2021-10-20,20.0,C,6.68,6.68,6.68,6.68,1,210,6.6,33935,6.8,17.69,17.69,-0.12273276538229701,1.5531205557707368
^VIX,2021-04-26 15:30:00,VIX,2021-10-20,25.0,C,4.6,4.6,4.6,4.6,1,34666,4.5,5771,4.7,17.72,17.72,-0.3441818796912659,1.3514789413826027
^VIX,2021-04-26 15:30:00,VIX,2021-10-20,40.0,C,1.92,1.92,1.92,1.92,10,19326,1.9,5142,2.0,17.72,17.72,-0.8141855089370015,1.2124859263734518
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,18.0,P,1.05,1.05,1.05,1.05,5,37743,1.0,21,1.1,17.72,17.72,-0.015677812719229904,0.1974162165460626
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,25.0,C,4.6,4.6,4.6,4.6,1,216,4.6,2725,4.7,17.72,17.72,-0.3441818796912659,1.3514789413826027
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,27.0,C,4.1,4.1,4.1,4.1,1,31764,4.0,29973,4.2,17.72,17.72,-0.42114292082739424,1.327442193956479
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,25.0,P,4.8,4.8,4.8,4.8,1,31057,4.8,29627,5.0,17.72,17.72,-0.3441818796912659,
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,17.0,P,0.75,0.75,0.75,0.75,25,33174,0.7,7455,0.8,17.72,17.72,0.041480601120718705,0.23395269246226202
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,26.0,P,5.6,5.6,5.6,5.6,1,30905,5.5,29770,5.7,17.72,17.72,-0.38340259284454714,
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,35.0,C,2.55,2.55,2.55,2.55,1,30633,2.45,9092,2.6,17.72,17.72,-0.6806541163124789,1.244707076008779
^VIX,2021-04-26 16:00:00,VIX,2021-10-20,24.0,P,4.2,4.2,4.2,4.2,1,36403,4.1,28187,4.3,17.72,17.72,-0.3033598851710108,
^VIX,2021-04-26 16:15:00,VIX,2021-10-20,18.0,P,1.1,1.1,1.1,1.1,11,148,1.05,2194,1.15,17.64,17.64,-0.020202707317519466,0.19940826899999325
^VIX,2021-04-26 16:15:00,VIX,2021-10-20,24.0,C,5.0,5.0,5.0,5.0,1,15597,4.8,1423,5.0,17.64,17.64,-0.3078847797693004,1.4004141307620541
^VIX,2021-04-26 16:15:00,VIX,2021-10-20,25.0,P,4.9,4.9,4.9,4.9,1,15355,4.8,1735,5.0,17.64,17.64,-0.3487067742895555,
^VIX,2021-04-26 16:15:00,VIX,2021-10-20,21.0,P,2.45,2.45,2.45,2.45,40,149,2.4,1295,2.5,17.64,17.64,-0.17435338714477766,
^VIX,2021-04-26 16:15:00,VIX,2021-10-20,45.0,C,1.5,1.5,1.5,1.5,1,2615,1.45,154,1.55,17.64,17.64,-0.9364934391916745,1.2038697757590124
^VIX,2021-04-26 16:15:00,VIX,2021-10-20,19.0,P,1.5,1.5,1.5,1.5,30,15001,1.4,2665,1.55,17.64,17.64,-0.07426992858779524,0.1451635448078839
