underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,55.0,C,0.2,0.2,0.2,0.2,3,46217,0.15,3,0.2,17.84,17.84,-1.1258900580806077,2.362472557557454
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,37.5,C,0.5,0.5,0.47,0.47,4,5494,0.45,16757,0.5,17.84,17.84,-0.7428978058245018,2.121689798156522
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,27.0,C,1.0,1.0,1.0,1.0,1,18294,0.95,1,1.0,17.84,17.84,-0.4143937388524658,1.8328749015784218
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,20.0,C,2.15,2.25,2.15,2.2,429,31446,2.15,21102,2.25,17.84,17.84,-0.11428914640212766,1.6523508308531574
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,50.0,C,0.25,0.25,0.25,0.25,23,47866,0.2,27246,0.3,17.84,17.84,-1.0305798782762827,2.30245719361682
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,17.0,C,3.61,3.69,3.6,3.6,20,7577,3.6,1984,3.7,17.84,17.84,0.048229783095647155,1.8305001653321755
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,28.0,C,0.9,0.95,0.9,0.9,1033,32596,0.85,18431,0.95,17.84,17.84,-0.4507613830233406,1.8485599894632831
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,47.5,C,0.3,0.3,0.3,0.3,61,24644,0.25,4390,0.3,17.84,17.84,-0.9792865838887321,2.2972880233747346
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,19.0,P,1.4,1.4,1.3,1.3,140,32001,1.25,28870,1.35,17.84,17.84,-0.06299585201457714,0.37051590715460625
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,45.0,C,0.32,0.32,0.32,0.32,10,3442,0.3,26059,0.35,17.84,17.84,-0.9252193626184565,2.234363630568262
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,30.0,C,0.8,0.8,0.75,0.8,21,17053,0.75,1184,0.8,17.84,17.84,-0.519754254510292,1.930953226333839
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,19.0,C,2.57,2.6,2.55,2.55,10,40762,2.5,3214,2.6,17.84,17.84,-0.06299585201457714,1.698747929567813
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,17.0,P,0.4,0.4,0.35,0.4,68,32356,0.35,43485,0.45,17.84,17.84,0.048229783095647155,0.4315118853364059
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,32.5,C,0.65,0.65,0.65,0.65,3,41931,0.6,29246,0.7,17.84,17.84,-0.5997969621838284,1.9792709967529878
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,18.0,P,0.8,0.82,0.8,0.82,401,21,0.75,3046,0.8,17.84,17.84,-0.008928630744301431,0.40519394006897275
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,32.5,P,13.0,13.0,12.91,12.91,4,11268,12.8,30133,13.0,17.84,17.84,-0.5997969621838284,
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,35.0,C,0.55,0.55,0.53,0.55,9,43101,0.5,29736,0.6,17.84,17.84,-0.6739049343375504,2.0376713159244164
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,40.0,C,0.45,0.45,0.4,0.4,12,46402,0.35,28233,0.45,17.84,17.84,-0.807436326962073,2.1886217073544927
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,26.0,C,1.1,1.1,1.05,1.1,167,12720,1.05,32159,1.15,17.84,17.84,-0.3766534108696188,1.807328046100785
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,20.0,P,1.95,2.0,1.95,1.95,145,10224,1.9,28024,2.0,17.84,17.84,-0.11428914640212766,
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,18.0,C,3.1,3.1,3.1,3.1,8,5104,3.0,14364,3.1,17.84,17.84,-0.008928630744301431,1.7824794104410249
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,16.0,C,4.4,4.41,4.4,4.41,5,32193,4.3,14497,4.5,17.84,17.84,0.10885440491208208,2.026275143724733
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,24.0,C,1.35,1.35,1.25,1.34,310,3691,1.3,533,1.35,17.84,17.84,-0.29661070319608235,1.7559531320084327
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,22.0,C,1.65,1.7,1.6,1.68,278,767,1.65,1277,1.7,17.84,17.84,-0.20959932620645252,1.6819066390224682
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,15.0,C,5.28,5.38,5.28,5.33,13,33973,5.2,8416,5.4,17.84,17.84,0.17339292604965326,2.2737518131728613
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,65.0,C,0.12,0.12,0.12,0.12,5,22528,0.1,12798,0.15,17.84,17.84,-1.2929441427437738,2.4209426805543854
